,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Bao,0.0,1.3830469746168454,1.4000898188719044,1.316973978652035,1.285150011305445,1.040706712557146,1.0671901430229214,1.5312572576883041,1.263161475578945,1.2580417475152263,1.331035993115519,1.31477489090787,1.1296156565816302,1.5850657127327903,1.2199025022823053,1.199553197037705,1.1308522893517066,1.1838625618275331,1.261135298296257,1.4618658511544527,1.3083628792611461,1.3553867945192786,1.236597021170598,1.0255811703264182,1.1487231545581227,1.1932417377192288
Chokdee`,1.3830469746168454,0.0,1.723944619723481,1.4847821722722219,1.5832684797550294,1.4434775681142948,1.1953551173614188,1.4807217209128618,1.2750141635585777,1.379592929035132,1.3384422791156663,1.7407753884756605,1.33800774290671,1.3346074194679969,1.3330816138895163,1.5339127767308889,1.290784734314136,1.1991622961161856,1.3421856908715288,1.3935720638995799,1.4946420761581172,1.5054488066317036,1.2403865794216589,1.3734636958881867,1.2288904541784238,1.4125799705604059
DDDD,1.4000898188719044,1.723944619723481,0.0,0.8176457370401873,0.8871184515348692,0.9997208665884187,1.270443836915278,1.6656341987576988,1.1660550968219976,1.3150044371749523,1.5756870462003014,0.575237147887682,1.211260074021639,1.5258877417629273,1.5136794024776474,0.8856526716450998,1.4579777649334893,1.178855194103893,1.9348125624713606,1.6506974273309667,1.006799124701857,1.100476952187086,1.6135396596998357,1.1275612314967995,1.65421886018641,1.0250892709963781
JJ,1.316973978652035,1.4847821722722219,0.8176457370401873,0.0,0.9673916713478071,1.021049686464481,1.1573235801608046,1.5856894271607513,1.1343104030455835,1.158229111514253,1.4415243747520845,0.8507717743837823,1.1118087158251113,1.494636595508643,1.4671092775922712,0.9107873232683099,1.321943930861651,1.1506487905806824,1.5911479468225425,1.521769013210158,1.1256955029387858,1.1364516903377482,1.537755376123737,1.0840534742203802,1.4117162558207281,0.9165468707867238
Ja,1.285150011305445,1.5832684797550294,0.8871184515348692,0.9673916713478071,0.0,1.0322308592774834,1.4290721303840335,1.6742316588219148,1.114341217571401,1.2185572719153914,1.5820115872259197,0.9193295673833656,1.1935792484723595,1.6848195930686658,1.6087792665881266,0.9475305133220239,1.3800964373733269,1.2029682327456253,1.667146691497811,1.5918735148577219,0.9943242581179035,1.260100779394559,1.5853532824936554,1.0991098102596046,1.5516130054999926,1.0554448583961318
Kuga,1.040706712557146,1.4434775681142948,0.9997208665884187,1.021049686464481,1.0322308592774834,0.0,0.9101083097761155,1.5071900120449495,0.8571300944690258,1.0972885142326365,1.3610161213162941,0.9466352061352065,0.8725706513426044,1.4205829142814457,1.247871636744028,0.7236944439018499,1.0871654215520345,0.823585535422302,1.2155730548222283,1.4523104312413027,0.8321751135253735,1.145133495284115,1.1561686022699609,0.6993559684726044,1.156322340558674,0.7218966794237784
Kurosagi Ichigo,1.0671901430229214,1.1953551173614188,1.270443836915278,1.1573235801608046,1.4290721303840335,0.9101083097761155,0.0,1.3994655932824136,0.9761105794509776,1.0831819070276811,1.2003962019475019,1.1844967042337387,1.0215537640185237,1.333903286483791,1.0751868060351377,1.0663416714019431,1.1222464045639924,0.8941220836433763,1.129692464835133,1.347345759214285,1.1753616330101726,1.2419988404973514,1.0615464682221671,0.8952106608030431,0.9830614416573663,0.9064891787405749
M,1.5312572576883041,1.4807217209128618,1.6656341987576988,1.5856894271607513,1.6742316588219148,1.5071900120449495,1.3994655932824136,0.0,1.725039699635234,1.7309514650467368,1.1876054717117486,1.6967450620430558,1.4977895671363415,1.2174594183861163,1.3983246874107633,1.6229797021207666,1.3391248044473374,1.423041804060245,1.675767052377507,1.367540216659134,1.5845775345567037,1.3766182822934685,1.4062152274864541,1.484561817040503,1.3033886127405638,1.5367730800989272
Mick,1.263161475578945,1.2750141635585777,1.1660550968219976,1.1343104030455835,1.114341217571401,0.8571300944690258,0.9761105794509776,1.725039699635234,0.0,0.8637279114379757,1.409972956602386,1.1276361091285632,1.0263998911804357,1.2645573941196773,1.292747584672428,0.9176791323698517,1.1775350456439235,0.8202956268828341,1.1592462673707289,1.4269551120237567,1.0265800175341584,1.2172828641432831,1.2106051110352545,0.8689632751876716,1.1816810181865083,0.8468767389084649
Micky,1.2580417475152263,1.379592929035132,1.3150044371749523,1.158229111514253,1.2185572719153914,1.0972885142326365,1.0831819070276811,1.7309514650467368,0.8637279114379757,0.0,1.372933524629696,1.3348632021352225,1.0289752065712146,1.3672555949531193,1.269512614721356,1.1761026021995826,1.160610955234906,0.9459218785405645,1.2915035332754516,1.4006342933610512,1.1402302881466124,1.3613895851878783,1.3091303064021147,0.8964935327525991,1.1409915257123562,1.010143450825131
Naenon,1.331035993115519,1.3384422791156663,1.5756870462003014,1.4415243747520845,1.5820115872259197,1.3610161213162941,1.2003962019475019,1.1876054717117486,1.409972956602386,1.372933524629696,0.0,1.5648069952604133,1.3075895917420086,1.3561488643869635,1.1588666839718254,1.4214605888823342,1.2473654690179268,1.18976394684536,1.5145233700514362,1.30174471712752,1.4424235184445862,1.3126181887778912,1.2717020657264717,1.2445163416113503,1.219775506040446,1.2894728593715954
Offroad,1.31477489090787,1.7407753884756605,0.575237147887682,0.8507717743837823,0.9193295673833656,0.9466352061352065,1.1844967042337387,1.6967450620430558,1.1276361091285632,1.3348632021352225,1.5648069952604133,0.0,1.193323931454847,1.6327845226639646,1.550914324294904,0.8681771398301449,1.4513690093668126,1.214166263027232,1.7175044751689648,1.6499972513524916,0.987295222722962,1.1556596218598933,1.629448428384455,1.0683570334369947,1.5000959509286178,1.0355820252225798
Plub,1.1296156565816302,1.33800774290671,1.211260074021639,1.1118087158251113,1.1935792484723595,0.8725706513426044,1.0215537640185237,1.4977895671363415,1.0263998911804357,1.0289752065712146,1.3075895917420086,1.193323931454847,0.0,1.2424736896979562,1.2582218452137108,0.9793383179872079,1.0239224205911277,0.9352826012869537,1.262264871780265,1.3636711531182346,0.9837545622543569,1.107204537064799,1.1375565898157118,0.828821040013714,1.040827055072983,0.9109135220233431
Shimmy,1.5850657127327903,1.3346074194679969,1.5258877417629273,1.494636595508643,1.6848195930686658,1.4205829142814457,1.333903286483791,1.2174594183861163,1.2645573941196773,1.3672555949531193,1.3561488643869635,1.6327845226639646,1.2424736896979562,0.0,1.482292482327099,1.4854873387520158,1.2886714670075485,1.2106287605531092,1.592686851501007,1.1672296345079702,1.4799308946079133,1.4203397813760779,1.4345824132388056,1.3654466834359005,1.3544526539992943,1.3213859433946322
Tack,1.2199025022823053,1.3330816138895163,1.5136794024776474,1.4671092775922712,1.6087792665881266,1.247871636744028,1.0751868060351377,1.3983246874107633,1.292747584672428,1.269512614721356,1.1588666839718254,1.550914324294904,1.2582218452137108,1.482292482327099,0.0,1.36170746070188,1.273013799388025,1.1194766889745198,1.1651740364110594,1.339183711412275,1.4904320779494684,1.4914842956718721,1.0784101325811677,1.240128951238515,1.0827843811040856,1.172954505281514
Tw,1.199553197037705,1.5339127767308889,0.8856526716450998,0.9107873232683099,0.9475305133220239,0.7236944439018499,1.0663416714019431,1.6229797021207666,0.9176791323698517,1.1761026021995826,1.4214605888823342,0.8681771398301449,0.9793383179872079,1.4854873387520158,1.36170746070188,0.0,1.174671894104846,0.9452607897119749,1.472603340637735,1.4987207306918964,0.919103993489467,1.1011843118912357,1.3862323656141229,0.8071338672448998,1.387904112645709,0.7908201017094064
champion,1.1308522893517066,1.290784734314136,1.4579777649334893,1.321943930861651,1.3800964373733269,1.0871654215520345,1.1222464045639924,1.3391248044473374,1.1775350456439235,1.160610955234906,1.2473654690179268,1.4513690093668126,1.0239224205911277,1.2886714670075485,1.273013799388025,1.174671894104846,0.0,1.1164187677519297,1.347880245158989,1.3543444611768338,1.1960707938845854,1.1388579041265436,1.236982447755274,0.975968237551599,1.1389356403512183,1.1117054904681212
gobgab,1.1838625618275331,1.1991622961161856,1.178855194103893,1.1506487905806824,1.2029682327456253,0.823585535422302,0.8941220836433763,1.423041804060245,0.8202956268828341,0.9459218785405645,1.18976394684536,1.214166263027232,0.9352826012869537,1.2106287605531092,1.1194766889745198,0.9452607897119749,1.1164187677519297,0.0,1.1765026616905307,1.3232159475171792,1.001397474898522,1.1976490448914003,1.0922281501058713,0.8875333560721721,1.1144145968751031,0.9464814362584146
march,1.261135298296257,1.3421856908715288,1.9348125624713606,1.5911479468225425,1.667146691497811,1.2155730548222283,1.129692464835133,1.675767052377507,1.1592462673707289,1.2915035332754516,1.5145233700514362,1.7175044751689648,1.262264871780265,1.592686851501007,1.1651740364110594,1.472603340637735,1.347880245158989,1.1765026616905307,0.0,1.6353564480383838,1.4423056720384315,1.5794198115765181,0.9946582669191613,1.2600808880461714,1.004548362287479,1.3152595956768818
name,1.4618658511544527,1.3935720638995799,1.6506974273309667,1.521769013210158,1.5918735148577219,1.4523104312413027,1.347345759214285,1.367540216659134,1.4269551120237567,1.4006342933610512,1.30174471712752,1.6499972513524916,1.3636711531182346,1.1672296345079702,1.339183711412275,1.4987207306918964,1.3543444611768338,1.3232159475171792,1.6353564480383838,0.0,1.5080208677698757,1.4455169638428913,1.2449859752953882,1.477563692512477,1.3523425415613282,1.4136430125317803
sine,1.3083628792611461,1.4946420761581172,1.006799124701857,1.1256955029387858,0.9943242581179035,0.8321751135253735,1.1753616330101726,1.5845775345567037,1.0265800175341584,1.1402302881466124,1.4424235184445862,0.987295222722962,0.9837545622543569,1.4799308946079133,1.4904320779494684,0.919103993489467,1.1960707938845854,1.001397474898522,1.4423056720384315,1.5080208677698757,0.0,1.1780963134158804,1.4169546692399073,0.9900005133481506,1.2941734988545632,1.0904556999906
superidol,1.3553867945192786,1.5054488066317036,1.100476952187086,1.1364516903377482,1.260100779394559,1.145133495284115,1.2419988404973514,1.3766182822934685,1.2172828641432831,1.3613895851878783,1.3126181887778912,1.1556596218598933,1.107204537064799,1.4203397813760779,1.4914842956718721,1.1011843118912357,1.1388579041265436,1.1976490448914003,1.5794198115765181,1.4455169638428913,1.1780963134158804,0.0,1.4606567316091095,1.1844419407981472,1.3810827732806799,1.0962802812867818
ก้องฟ้า,1.236597021170598,1.2403865794216589,1.6135396596998357,1.537755376123737,1.5853532824936554,1.1561686022699609,1.0615464682221671,1.4062152274864541,1.2106051110352545,1.3091303064021147,1.2717020657264717,1.629448428384455,1.1375565898157118,1.4345824132388056,1.0784101325811677,1.3862323656141229,1.236982447755274,1.0922281501058713,0.9946582669191613,1.2449859752953882,1.4169546692399073,1.4606567316091095,0.0,1.2186836160576282,0.9202189761522697,1.2707436068027607
น้ำ,1.0255811703264182,1.3734636958881867,1.1275612314967995,1.0840534742203802,1.0991098102596046,0.6993559684726044,0.8952106608030431,1.484561817040503,0.8689632751876716,0.8964935327525991,1.2445163416113503,1.0683570334369947,0.828821040013714,1.3654466834359005,1.240128951238515,0.8071338672448998,0.975968237551599,0.8875333560721721,1.2600808880461714,1.477563692512477,0.9900005133481506,1.1844419407981472,1.2186836160576282,0.0,1.0753388425791115,0.8338514870328746
เจ,1.1487231545581227,1.2288904541784238,1.65421886018641,1.4117162558207281,1.5516130054999926,1.156322340558674,0.9830614416573663,1.3033886127405638,1.1816810181865083,1.1409915257123562,1.219775506040446,1.5000959509286178,1.040827055072983,1.3544526539992943,1.0827843811040856,1.387904112645709,1.1389356403512183,1.1144145968751031,1.004548362287479,1.3523425415613282,1.2941734988545632,1.3810827732806799,0.9202189761522697,1.0753388425791115,0.0,1.227842141612811
เทพซ่า676767677,1.1932417377192288,1.4125799705604059,1.0250892709963781,0.9165468707867238,1.0554448583961318,0.7218966794237784,0.9064891787405749,1.5367730800989272,0.8468767389084649,1.010143450825131,1.2894728593715954,1.0355820252225798,0.9109135220233431,1.3213859433946322,1.172954505281514,0.7908201017094064,1.1117054904681212,0.9464814362584146,1.3152595956768818,1.4136430125317803,1.0904556999906,1.0962802812867818,1.2707436068027607,0.8338514870328746,1.227842141612811,0.0
