,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Bao,0.0,1.03514353054636,1.9519506965934164,1.2614501467987234,1.2961973394816515,0.7443169190624828,1.0573579700774136,1.4452679142791114,1.0003095294068818,1.2919699511081624,1.5863133595036927,1.2675604681579966,0.9784049898824082,1.3144731658816258,0.983517722100153,1.1611289034851675,1.15132840163741,1.1054800396114728,1.3699427637848791,1.5772909523791703,1.4052150284924951,1.4667471051386944,1.1027992075940232,1.0772292807228685,1.5899963233507066,0.9594470015622412
Chokdee`,1.03514353054636,0.0,1.9030523262868686,1.0335946600151014,1.2647358651419325,0.6703833247086293,0.588517646905255,1.4462934537345735,0.47977738577110873,0.9662891974150306,1.4181935812790274,1.1958021133518364,1.112124079644072,0.9749164849129323,0.5016492701841784,0.9920030800635581,0.9017781368900889,0.6896359910332736,1.1698640663005486,1.2456162658441712,1.0581775275711958,1.3906206094155185,0.6645674106074988,1.3734044044947602,1.426701991277804,0.6535098887120252
DDDD,1.9519506965934164,1.9030523262868686,0.0,1.8000774781683282,1.7836401823683492,1.7504948864727736,1.5527910035690966,1.5955014820899562,1.891492236919875,1.3836890944310127,1.5374653161430112,1.7624415499274944,1.7385226550082145,1.6281411345840642,2.0594326638311777,1.4189843649005494,1.7607158168997878,1.6383725902082589,1.7870808611266242,1.4830292999127708,1.565245551541184,1.3152253489802173,1.741403607402551,1.5889505052141648,1.503896044230708,1.8562497919213639
JJ,1.2614501467987234,1.0335946600151014,1.8000774781683282,0.0,0.6838659069211299,0.9303060175408607,1.0684931672118798,1.7935995416447754,0.9186682547154887,1.2173443428780706,1.61226358530761,0.6234959591429772,1.2576268696191284,1.109660620944477,1.3753647218727714,1.0067942914535672,1.0887425161172466,0.9985956339784786,1.7630678766259462,1.402584571004516,1.0672926674467755,1.3088658224274345,1.4019270557136174,1.3539379683257575,1.8304760391538974,0.7631629733656717
Ja,1.2961973394816515,1.2647358651419325,1.7836401823683492,0.6838659069211299,0.0,1.0612876998597558,1.2129749333375246,1.7744514821520816,1.1250487579768398,1.3331338893236697,1.7113816697641324,0.6395754395061679,1.3422898109390324,1.1503535734718646,1.5401564239849086,1.0514567088886677,1.219412171787314,1.206378174395823,1.92811261511073,1.483777236086665,1.2684249253518705,1.217112243726321,1.5974577345522691,1.5113113439902912,1.8599615689065871,0.913049684100031
Kuga,0.7443169190624828,0.6703833247086293,1.7504948864727736,0.9303060175408607,1.0612876998597558,0.0,0.6470030352954089,1.2574337186969144,0.6702119898155524,0.8854810694999795,1.3756583612522513,1.0857999765587776,0.6455738890416908,0.9963371209901787,0.8012202177126178,1.0674166899371536,0.8335035983517378,0.6842686034378199,1.166862795406831,1.2664121728185471,0.9978144147542113,1.234008802551786,0.9463783445343332,0.9313316840222189,1.459755085879016,0.6113496055105159
Kurosagi Ichigo,1.0573579700774136,0.588517646905255,1.5527910035690966,1.0684931672118798,1.2129749333375246,0.6470030352954089,0.0,1.5128370034951861,0.47997360591350186,0.8407635144428949,1.189217265117262,1.1558318467498656,1.2788553215288028,0.8873459956876871,0.6322085667904633,0.970055339717861,0.8229108066923434,0.7377942137441559,0.9758340305801061,1.2121187865572933,0.9973426648523763,1.2995798545001955,0.8466850673136189,1.4132876484906358,1.3193365263263575,0.5618427743877739
M,1.4452679142791114,1.4462934537345735,1.5955014820899562,1.7935995416447754,1.7744514821520816,1.2574337186969144,1.5128370034951861,0.0,1.53474173783392,1.5551443931427726,1.8634912921565454,1.7880418952585426,1.289593122554701,1.6736893788457696,1.5141337684021894,1.7121375363112739,1.4151866264582817,1.3646144911077984,1.3648142641717227,1.864333875709033,1.3690650330209873,1.5255584483765134,1.5405340469893587,1.2913248077463146,1.6980179150585892,1.5582336419749645
Mick,1.0003095294068818,0.47977738577110873,1.891492236919875,0.9186682547154887,1.1250487579768398,0.6702119898155524,0.47997360591350186,1.53474173783392,0.0,0.8590558687645028,1.3100082952103136,1.0472991375602143,1.0619222436660956,0.8664018974460839,0.648241593016464,0.9461246273634392,0.7711340305346276,0.6757082205464483,1.2358764279352559,1.2004232046266514,0.9799511298955377,1.2287851388969664,0.8164361454333711,1.264636991491566,1.427980978736675,0.5173826393324895
Micky,1.2919699511081624,0.9662891974150306,1.3836890944310127,1.2173443428780706,1.3331338893236697,0.8854810694999795,0.8407635144428949,1.5551443931427726,0.8590558687645028,0.0,1.4454268818714056,1.331690235861612,1.4996495001287613,1.0807458038903066,0.9136037141424983,0.844031136143681,0.9087474153033075,1.0251521688261256,1.3796644901383213,1.193376971335483,1.1325735638207306,1.3078506818408042,0.8218403045298034,1.6342831202388153,1.3524230035353104,0.913690904866176
