participant_code,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Naenon,2.794250711864103,2.777323641853078,6.375703652453858,4.909222446073367,3.8633960306846236,1.1078115397252417,0.42375816439880715,1.4355406095619152,2.8155011961157372,1.7598717672697626,0.0,3.969623933439715,0.7297068591778291,13.48397411949145,1.2715860333195186,1.354098114769916,5.593621276213008,1.2495479120525446,1.052148571362811,4.148850328176382,2.421272363983884,4.067079627472511,2.717537717993502,3.133611479600189,1.662877576058988,3.709464926042426
Offroad,1.2316799824108395,1.5496801777920677,3.270866097254797,1.0246717035971797,1.094031227860586,3.030636027422775,4.1028001524442965,3.5229275805819316,1.2905643001714933,3.3871151417477807,3.969623933439715,0.0,3.67604854023233,10.358316782544232,5.10281980692165,3.3816463995582313,1.7667161975157375,4.518258379648421,4.03802928627621,2.424471794113579,1.5852685797273922,0.4345298846514796,6.631902506515942,0.9949829657057488,5.507006766339708,0.8498998713398039
Plub,2.5339360870125263,2.5253062805255553,5.846026536631401,4.558081337027933,3.4061345885135363,0.739649433651335,0.6509508392674659,0.7847851999729445,2.651289610925009,1.403212188153559,0.7297068591778291,3.67604854023233,0.0,12.919083401116339,1.485344911719065,0.725786584578373,5.323539711594203,1.068206612660678,1.6850757579635536,3.5548207358520068,2.206360355114298,3.726172908650167,3.0040943814194243,2.8967735542936452,1.8758249739466701,3.5635789575363086
Shimmy,11.273887229257207,11.382784517581664,7.831529754245092,9.44846082195914,9.920435220625874,12.435946835474544,13.398770869456765,12.472707103739499,11.500460275279982,12.351885550682514,13.48397411949145,10.358316782544232,12.919083401116339,0.0,14.213431831799449,12.290677716849556,9.371429110778275,13.390944219448572,13.940472535755516,9.548777319764223,11.587298634512404,10.08538150197883,15.569116508818825,11.129066068036549,14.55620173788178,11.053383443827297
Tack,3.934417450312771,3.862812116144183,7.2283548796194825,6.002527533651247,4.8515314855682625,2.1279219812956063,1.116606633792164,1.9423391379730923,3.999338840111788,2.4826753531332275,1.2715860333195186,5.10281980692165,1.485344911719065,14.213431831799449,0.0,2.0024645208201957,6.724349678212747,1.1173632423126865,1.9831781368946133,4.905318102158595,3.598782942897968,5.163678533606701,1.6305287586706325,4.278506343897095,0.5536056025148203,4.908163742920062
Tw,2.34830253089401,2.303216862833239,5.301088581205707,4.182493394651238,2.963359853419922,0.7182938793515887,1.2109058231432854,0.6503628063772263,2.537292410909038,1.2018776709514125,1.354098114769916,3.3816463995582313,0.725786584578373,12.290677716849556,2.0024645208201957,0.0,4.9995837052323795,1.314927737023323,2.250164916631109,2.9862163478966006,2.0489327168729194,3.369273685376154,3.4670041794444666,2.708083836998606,2.3850681000720204,3.4032137833957803
champion,2.853535093259698,3.0088415704896816,3.056520238208812,1.247439721751137,2.2879507343305727,4.690692797536049,5.738845135237925,5.160750135684907,2.8681506348713977,5.0447519086922075,5.593621276213008,1.7667161975157375,5.323539711594203,9.371429110778275,6.724349678212747,4.9995837052323795,0.0,6.185998250150247,5.573631891803384,3.4782618892061916,3.249722239156237,1.8152036392770021,8.275767035319031,2.5230731848815338,7.120320323241516,2.113446071303562
gobgab,3.4498118587657984,3.3921098634741673,6.458352579248062,5.339779316159761,4.198748063502689,1.548997408751119,0.9565010544855166,1.3450382446805516,3.5574139653555683,1.6367542935217199,1.2495479120525446,4.518258379648421,1.068206612660678,13.390944219448572,1.1173632423126865,1.314927737023323,6.185998250150247,0.0,2.2059173547193986,4.0574483870608455,3.078585774926386,4.5259158981188135,2.3154217912815716,3.825289024175318,1.5068716570419025,4.433626235633113
march,2.888618794211992,2.934651408527226,6.804871948241653,5.029793396489043,4.192161657796244,1.7658495391728848,1.367511996950981,2.3491948306681234,2.771175255583375,2.4585521163223487,1.052148571362811,4.03802928627621,1.6850757579635536,13.940472535755516,1.9831781368946133,2.250164916631109,5.573631891803384,2.2059173547193986,0.0,4.740063913294053,2.5271740203054667,4.213790979430916,3.180804909289553,3.166114712642066,2.2921596290646744,3.5714224056550865
name,2.538039131357884,2.6421018311074826,2.823367500346163,2.4666865529461246,1.5867076002038398,3.093091622180758,4.0871916864860784,3.089268521750731,2.868038318369357,3.121921690331015,4.148850328176382,2.424471794113579,3.5548207358520068,9.548777319764223,4.905318102158595,2.9862163478966006,3.4782618892061916,4.0574483870608455,4.740063913294053,0.0,2.665362550347824,2.1411962321111284,6.305820202421074,2.681621097996378,5.279454512845006,3.08555676386427
sine,0.5987077059749073,0.9551827715256687,4.392090547636601,2.547737341178262,1.7908765830986269,1.5597144377177694,2.568254048035626,2.2309651934594332,0.6136146422274624,2.0788994088120596,2.421272363983884,1.5852685797273922,2.206360355114298,11.587298634512404,3.598782942897968,2.0489327168729194,3.249722239156237,3.078585774926386,2.5271740203054667,2.665362550347824,0.0,1.7322544523372398,5.095152119963666,0.9156355667733633,4.004234613163408,1.4078426435199218
superidol,1.417936684698636,1.6329594726865846,2.9819430371355415,0.8910992643290958,0.9018987129035239,3.0787346347637974,4.169667848432796,3.5127097411529093,1.5301915263342687,3.3934152826549875,4.067079627472511,0.4345298846514796,3.726172908650167,10.08538150197883,5.163678533606701,3.369273685376154,1.8152036392770021,4.5259158981188135,4.213790979430916,2.1411962321111284,1.7322544523372398,0.0,6.686471221603839,1.241766189876398,5.570852381485864,1.204491015234208
ก้องฟ้า,5.478047126617292,5.384565168354398,8.668187524171119,7.5267596722373,6.389610425026248,3.6261938208286972,2.5659127136875997,3.3945103672940515,5.519056967374787,3.7116169080923793,2.717537717993502,6.631902506515942,3.0040943814194243,15.569116508818825,1.6305287586706325,3.4670041794444666,8.275767035319031,2.3154217912815716,3.180804909289553,6.305820202421074,5.095152119963666,6.686471221603839,0.0,5.825715536807798,1.3191519594083176,6.413110204712958
น้ำ,0.4217915795480104,0.9965285361041855,3.9995279757470654,1.9768078932506163,1.3827567929197608,2.3042848227623,3.3024490999451745,2.83893682520387,0.5306787956796944,2.864477433817602,3.133611479600189,0.9949829657057488,2.8967735542936452,11.129066068036549,4.278506343897095,2.708083836998606,2.5230731848815338,3.825289024175318,3.166114712642066,2.681621097996378,0.9156355667733633,1.241766189876398,5.825715536807798,0.0,4.661147097886243,0.902469497127663
เจ,4.326855883470968,4.259144990565671,7.591036528359763,6.410476323096453,5.232840088994422,2.5531144172695384,1.5285073983004616,2.2841196016876997,4.399438178362217,2.863667045953852,1.662877576058988,5.507006766339708,1.8758249739466701,14.55620173788178,0.5536056025148203,2.3850681000720204,7.120320323241516,1.5068716570419025,2.2921596290646744,5.279454512845006,4.004234613163408,5.570852381485864,1.3191519594083176,4.661147097886243,0.0,5.316736756904971
เทพซ่า676767677,1.144346700630686,1.550492248164495,4.0790991175396,1.713535193117644,1.8070354584719457,2.9178342630526957,3.8941723594756157,3.5718590121999756,0.9349560938779582,3.387446710647602,3.709464926042426,0.8498998713398039,3.5635789575363086,11.053383443827297,4.908163742920062,3.4032137833957803,2.113446071303562,4.433626235633113,3.5714224056550865,3.08555676386427,1.4078426435199218,1.204491015234208,6.413110204712958,0.902469497127663,5.316736756904971,0.0
