,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Bao,0.0,1.1056579520327032,1.709197407796236,1.3431123723827902,1.2923568132638994,1.0657216173723123,0.9395910202569623,1.5738799414643396,1.0327748938963128,1.8400723687034848,1.4349514271167076,1.7575910031401771,1.3860542297290779,1.3559593549679154,0.8645314349257267,1.0734187516312161,0.8240595696529852,1.3596123041438788,1.280936583912519,1.0079853196543005,1.5810336122956266,1.1705682367240036,1.0339612153946522,0.9029725012128937,1.1728471853941607,1.0819649840436092
Chokdee`,1.1056579520327032,0.0,2.0606010625461733,1.6654453994863925,1.098439538668396,0.5708660711077876,1.1015209840112556,1.0938997397315169,0.7292071649043852,1.166739998885919,1.5762739240238255,1.4441201748513544,0.821466410177122,1.5326580850116678,0.7060079878328186,0.7223161546982536,0.7720320908668233,0.8433589988241071,0.8716523633654415,0.6208922950647063,0.9220625786958045,0.8991729741482801,0.6946145550954007,0.935239765839663,1.019799120362024,0.6887872028959013
DDDD,1.709197407796236,2.0606010625461733,0.0,1.5577760009466444,2.0137562534703997,1.9730213848512013,1.6514568936660179,2.1116081530020074,2.0136443732215588,2.024416068313115,1.8022528575464638,1.8952075854675143,1.9910929346697905,1.7694195137230089,1.7396986074861258,1.9855300674218608,1.7510529692753833,1.9771247468174142,2.3238896322094313,1.9365856160265134,1.9121971022558146,1.936435734288587,2.1104210693177308,1.5856004673216846,1.6114862849733118,1.8899122619642315
JJ,1.3431123723827902,1.6654453994863925,1.5577760009466444,0.0,1.4218892839297235,1.4953688148176352,1.3760366133079673,1.803369031845472,1.5992549251845047,2.4630440763378854,1.7164362086966884,1.8524051449459198,1.7464999655890328,2.0392262244621455,1.523032816344081,1.4641440599737583,1.1787909597567967,1.835874513366027,2.1176197627745093,1.6333880892260584,1.7061003854554373,1.354053309252861,1.8215616040118485,1.178337899505191,2.027068505559166,1.4255217374092037
Ja,1.2923568132638994,1.098439538668396,2.0137562534703997,1.4218892839297235,0.0,0.6555342369288403,1.4042676176980153,1.4380396371891777,0.8227458783734138,1.2445525898568819,1.688690615029535,0.6928367024519485,0.8960212082858517,1.4817070381730941,1.2271660400530662,0.6108797859377235,0.9794761791708051,1.0370939961481669,1.6288035169023587,0.8762885302004334,0.7733269041503702,0.6226669839504575,1.2452561692018662,1.027432921674611,1.5756213071730485,0.7023404197159552
Kuga,1.0657216173723123,0.5708660711077876,1.9730213848512013,1.4953688148176352,0.6555342369288403,0.0,1.1019840565417813,1.0834293113750142,0.5482661628987586,1.1047270135360698,1.5108373116579834,1.062800328849152,0.6540518960210889,1.2518579477739298,0.8134338357641876,0.4887724332599109,0.6441487743018378,0.6871427575035938,1.0668423245849774,0.5977141903450222,0.557855179688063,0.49957208890738425,0.7470026793101178,0.9232422719599946,1.1962386301719823,0.45611351094868746
Kurosagi Ichigo,0.9395910202569623,1.1015209840112556,1.6514568936660179,1.3760366133079673,1.4042676176980153,1.1019840565417813,0.0,1.5035903668383281,0.9818639890827433,1.9549746080775645,1.3755295072305427,1.469259578860903,1.236775667994464,1.811705556778926,1.049592364834064,1.2545065679763243,0.904365048840352,1.34713411948225,1.2780142412451776,1.0325552653640202,1.6971511538672808,1.2808266828491828,1.0597352680895549,0.8569275100348658,0.9598028469170864,1.200895550606654
M,1.5738799414643396,1.0938997397315169,2.1116081530020074,1.803369031845472,1.4380396371891777,1.0834293113750142,1.5035903668383281,0.0,1.021726226195811,1.836901030020589,1.9315997189837746,1.8151918765916004,0.9535407741149015,1.7909958154641026,1.122187556734455,1.2293427412474172,1.2432791906691414,0.7246452896555889,1.3014141515725453,0.957928085013464,1.4811542511110487,1.2584573483829973,1.1034721591790488,1.2400110766528287,1.4115206381880339,1.1749957319143136
Mick,1.0327748938963128,0.7292071649043852,2.0136443732215588,1.5992549251845047,0.8227458783734138,0.5482661628987586,0.9818639890827433,1.021726226195811,0.0,1.1533993362655868,1.5539552253646065,1.1938313322747947,0.6945352656085906,1.3854415204573798,0.8101109427474129,0.6608618982193475,0.7479659732225756,0.5517704074528309,0.9785272166073387,0.4775706165531122,0.8328576950627534,0.6822728208806348,0.7622196048752717,0.9117019834265327,1.0794504121880755,0.6034874898955582
Micky,1.8400723687034848,1.166739998885919,2.024416068313115,2.4630440763378854,1.2445525898568819,1.1047270135360698,1.9549746080775645,1.836901030020589,1.1533993362655868,0.0,1.5207740905551665,1.2646530237778937,1.2897539270818479,1.521108588743032,1.2003956675679694,1.242183722383915,1.143535645752137,1.199552922557714,1.405794390310588,1.2307257733838965,1.012165406937832,1.3018852991008885,1.2514177880529564,1.2744475932808041,1.0500858395797723,1.2586036748802865
Naenon,1.4349514271167076,1.5762739240238255,1.8022528575464638,1.7164362086966884,1.688690615029535,1.5108373116579834,1.3755295072305427,1.9315997189837746,1.5539552253646065,1.5207740905551665,0.0,1.6708241938915847,1.694659961522071,1.333361753730266,1.370994374504698,1.5923478314005546,1.3693912853277583,1.6077753381894009,1.8321390203312715,1.4731898650643673,1.4438291388910012,1.6261971873090995,1.5611262575385723,1.4068161815699627,1.3577185429362155,1.569426061392416
Offroad,1.7575910031401771,1.4441201748513544,1.8952075854675143,1.8524051449459198,0.6928367024519485,1.062800328849152,1.469259578860903,1.8151918765916004,1.1938313322747947,1.2646530237778937,1.6708241938915847,0.0,1.127151297054969,1.3966612296463567,1.5866084214997613,0.8766460678079367,1.2871616020508438,1.3213708831701008,2.0243174162256174,1.2901068480770337,0.8545823645481864,0.8508571228717499,1.6344932824006317,1.2812032315362345,1.6551598927865911,1.0260886550575925
Plub,1.3860542297290779,0.821466410177122,1.9910929346697905,1.7464999655890328,0.8960212082858517,0.6540518960210889,1.236775667994464,0.9535407741149015,0.6945352656085906,1.2897539270818479,1.694659961522071,1.127151297054969,0.0,1.4617321196525017,1.03759360061035,0.7642524480769585,0.8481378758487447,0.6908189351843064,1.240959765170808,0.8133996364523642,0.820166747518612,0.7453684742101562,0.9441123171294385,0.9539056071148445,1.2999743416948704,0.8313805165390472
Shimmy,1.3559593549679154,1.5326580850116678,1.7694195137230089,2.0392262244621455,1.4817070381730941,1.2518579477739298,1.811705556778926,1.7909958154641026,1.3854415204573798,1.521108588743032,1.333361753730266,1.3966612296463567,1.4617321196525017,0.0,1.5160386646770245,1.3423717832029045,1.1659198433296034,1.4045756703800418,1.918167353749808,1.4077045655526006,1.314687023327762,1.3544166147256207,1.6062182929085758,1.3135231901548345,1.5256879191023014,1.396117009561068
Tack,0.8645314349257267,0.7060079878328186,1.7396986074861258,1.523032816344081,1.2271660400530662,0.8134338357641876,1.049592364834064,1.122187556734455,0.8101109427474129,1.2003956675679694,1.370994374504698,1.5866084214997613,1.03759360061035,1.5160386646770245,0.0,0.9625930125449469,0.8203701390978466,0.8298470721811496,0.8079706701006948,0.7340459743249894,1.0674896183245568,1.1490272174626452,0.6413884640281597,0.9199940800681599,0.8300556274649348,0.9405037701542626
Tw,1.0734187516312161,0.7223161546982536,1.9855300674218608,1.4641440599737583,0.6108797859377235,0.4887724332599109,1.2545065679763243,1.2293427412474172,0.6608618982193475,1.242183722383915,1.5923478314005546,0.8766460678079367,0.7642524480769585,1.3423717832029045,0.9625930125449469,0.0,0.7519249839029154,0.7799260601155394,1.2713589355226809,0.6899962532369472,0.5798651683928008,0.516034006971212,0.9376408371121727,0.8158919322758725,1.398180433955413,0.49731121739487144
champion,0.8240595696529852,0.7720320908668233,1.7510529692753833,1.1787909597567967,0.9794761791708051,0.6441487743018378,0.904365048840352,1.2432791906691414,0.7479659732225756,1.143535645752137,1.3693912853277583,1.2871616020508438,0.8481378758487447,1.1659198433296034,0.8203701390978466,0.7519249839029154,0.0,0.8736783552793523,1.119131891941681,0.771310042190229,0.8904699603492607,0.8388766728510918,0.9830184299497584,0.7161534290858648,1.062776197587945,0.7475875578811989
gobgab,1.3596123041438788,0.8433589988241071,1.9771247468174142,1.835874513366027,1.0370939961481669,0.6871427575035938,1.34713411948225,0.7246452896555889,0.5517704074528309,1.199552922557714,1.6077753381894009,1.3213708831701008,0.6908189351843064,1.4045756703800418,0.8298470721811496,0.7799260601155394,0.8736783552793523,0.0,1.0028188272120966,0.5925246455769234,0.9137736541264713,0.7783249189398864,0.9053925845631308,0.9842404544831685,1.153398371370913,0.6755167107388219
march,1.280936583912519,0.8716523633654415,2.3238896322094313,2.1176197627745093,1.6288035169023587,1.0668423245849774,1.2780142412451776,1.3014141515725453,0.9785272166073387,1.405794390310588,1.8321390203312715,2.0243174162256174,1.240959765170808,1.918167353749808,0.8079706701006948,1.2713589355226809,1.119131891941681,1.0028188272120966,0.0,0.8682739247286468,1.48018546087993,1.456293508607343,0.6385099919859263,1.3900555587409902,0.9979353205370186,1.2871306390030386
