,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Bao,0.0,1.0632832612603107,1.5222038140534897,1.65007317904294,1.3512361498489054,1.3663900116252858,1.441997446445079,1.305577180319656,1.455147113712922,2.360198584389034,1.2318744567607904,1.676795525570052,1.2899966501149047,1.5192100163501832,1.0656506787069893,1.4187385984180554,1.0339756601908552,1.2836305539184723,1.229078094952416,1.5275023356608768,1.6051250177026068,1.5060712773351144,1.2522853254454038,1.4984506931685302,1.3290132611082335,1.216442055925168
Chokdee`,1.0632832612603107,0.0,1.5795034330794893,1.6084519638939796,1.3587428192925652,0.8921424455683327,1.1225768425402274,0.9141716746816598,1.5655493311930597,2.573517317805857,1.278731449387619,1.4657972301536148,0.8628148707459894,0.8783633922403021,0.7042310704610092,1.0982105218099045,0.5567515239603632,1.2705335720073305,0.8385910371588513,1.733343351541041,1.7595472911727457,1.6457330868142968,0.6440076928420057,0.9351485850031672,0.8918930284114395,1.120096718535264
DDDD,1.5222038140534897,1.5795034330794893,0.0,1.3529537021385052,1.1221765023007306,1.2242441900194574,1.6648824292434738,1.3882938146773476,1.6543644256326286,2.8719711478744525,1.5181984529196273,0.805312204968419,1.1947941490154188,1.4681457298967138,1.9514822536880414,1.2706734962061772,1.3125560333022954,1.4694634961409048,2.0755572498439454,1.7245800766722525,1.4348339910149648,1.641080796079737,1.7029224974096868,1.2966838281505422,1.9224432423234,1.398852916365835
JJ,1.65007317904294,1.6084519638939796,1.3529537021385052,0.0,1.0223740371593393,1.2643111331245975,1.4922532601465734,1.4256743853531848,1.157725315120695,2.5709492480765865,1.298291586273899,0.9991143210384323,1.1502094713261821,1.4284157265894233,1.68843433568425,1.21831388633717,1.3050861990994407,1.4042799064145317,1.7690769829535535,1.7340752361488527,1.5202635657265506,1.5974861771388584,1.6028262547966454,1.1877891351078358,1.5934730534232717,1.2824686367643994
Ja,1.3512361498489054,1.3587428192925652,1.1221765023007306,1.0223740371593393,0.0,0.9549087743271046,1.3907459934741004,1.279092450171491,1.2090074267266224,2.6133508706904607,1.194956230688815,0.8178478305095968,0.8181001551106273,1.2135093355273732,1.4239956300518353,1.0042867738541392,1.091445310514959,1.3207627975587897,1.5671854464312833,1.6543932620052728,1.5240302591726067,1.3110727894231131,1.3454336952373316,1.0110564590673907,1.3260815158836123,0.9120005627943937
Kuga,1.3663900116252858,0.8921424455683327,1.2242441900194574,1.2643111331245975,0.9549087743271046,0.0,0.8432693543745785,0.8497490474976709,1.4491755546090053,2.5277597761662745,1.2987938584157266,0.8782648987315672,0.600348399762534,0.7341059413291583,0.9869127351245891,0.5708797113779751,0.6849230229953189,1.2022747648012622,1.0943276710559866,1.6776071999341615,1.4040074849365605,1.2726846772860012,0.824055043362027,0.7364834469745741,1.0815727105085433,1.0408909120248706
Kurosagi Ichigo,1.441997446445079,1.1225768425402274,1.6648824292434738,1.4922532601465734,1.3907459934741004,0.8432693543745785,0.0,0.7018413979825022,1.8193600145198947,2.273664239504045,1.4737533257520314,1.359214111345177,1.0067063914537846,0.8592691417716669,1.1429766535348218,0.8729048541441293,1.0659686853421846,1.493607214862944,1.1936363698178178,1.4324223618153369,1.279897679339274,1.3756864921133394,1.0150598170423633,1.0316515586129775,1.1572540206940454,1.2869101482048768
M,1.305577180319656,0.9141716746816598,1.3882938146773476,1.4256743853531848,1.279092450171491,0.8497490474976709,0.7018413979825022,0.0,1.5053684659925317,2.2736546329642504,1.2828510343477482,1.2206904986510128,0.7963815028262065,0.7486879757623777,0.9058166941305678,0.8116109313107548,0.9163723949856886,0.9669523296687378,0.973196348525835,1.4268773071000689,1.2130483694278933,1.4705503236986757,0.7427052380979368,0.9645559265793214,0.9581491275113417,1.0576249473068529
Mick,1.455147113712922,1.5655493311930597,1.6543644256326286,1.157725315120695,1.2090074267266224,1.4491755546090053,1.8193600145198947,1.5053684659925317,0.0,2.098721565880121,1.007927038481332,1.3354968820900837,1.0825001465319013,1.449112265743141,1.3823550644126,1.3791695306607326,1.400553344057623,1.0244062547845958,1.278456076935244,1.5375557067050156,1.0179112592805983,1.415590135889192,1.3319485691770405,1.523659738949985,1.1642753632840692,0.857628538879216
Micky,2.360198584389034,2.573517317805857,2.8719711478744525,2.5709492480765865,2.6133508706904607,2.5277597761662745,2.273664239504045,2.2736546329642504,2.098721565880121,0.0,2.230184423844171,2.8592033544409015,2.5077340199202895,2.649002865727348,2.4069170613740494,2.705030804549485,2.504348542974958,2.234269175688575,2.4412064564061353,2.2471837811424176,1.9924669608838073,2.6028248299040646,2.524273586147103,2.6431603020972014,1.8247745333055034,2.370502741274601
