,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Naenon,0.736945919141384,1.3436608880556424,1.564223856244489,1.1522852443932454,1.037171855866355,0.8005224270430724,0.5917113735276378,1.067282149233952,0.6524947834636867,1.0330598554953025,0.0,0.9511529656867185,0.6754937124911164,1.5503089196277544,0.7502918077505352,0.6885948716336011,1.1030079401843496,0.8979575207257766,0.8092220113076658,1.297651845687349,0.7399005131485119,1.256139550686031,0.7736207036625297,0.5964912873326489,0.5756572537942823,0.6376034469011299
Offroad,0.6368696984836009,1.680266902062121,1.8804823227696386,0.8783089261748985,0.7141425294947086,0.8694882868395021,0.9316423168247912,1.4408859283580355,0.824618458913578,1.5479024977748366,0.9511529656867185,0.0,0.7061017472385647,2.217502148679955,1.255103192520813,0.6665575565399436,1.3560381374996735,1.370744068618106,1.3417568041336387,1.5154256704781424,0.660141233285695,0.9383346133645621,1.1523229917800626,0.764615664626451,1.0729928643394306,0.6000646738616254
Plub,0.6676798360202815,1.5199410057484046,1.9282871562448307,0.9800436642565871,0.9776683088583566,0.8154149578065091,0.6153731895531125,1.2988290521714532,0.6843303260158845,1.3701276661494253,0.6754937124911164,0.7061017472385647,0.0,2.1971338901714064,0.7797523272536647,0.6923191009988835,1.3019299601410803,1.110483887843749,0.8703113515226005,1.5795038515254585,0.7074563543577422,1.0802260643570079,0.8244971940002047,0.7534334319350393,0.666872149831496,0.5697576652494111
Shimmy,2.258821313738812,1.6310116722540267,1.6165251881964104,1.6826826464851155,1.7337342055876424,1.642755144449419,1.536766720299058,1.6962759352052441,1.8438148256284992,1.8217956344863109,1.5503089196277544,2.217502148679955,2.1971338901714064,0.0,1.7737388338549054,2.18207060285414,1.609481324436481,1.7261952110823136,2.4380762817363575,1.494958110380003,2.1900635055722715,1.4631897501406532,2.2990883746315682,1.6877822024537206,2.3196297877247654,2.193101056066463
Tack,0.8988378587569017,1.411522565060411,2.0047293977211815,1.3320109234082533,1.4466695657104638,1.0220343431845476,0.6998228292616789,1.1116825750021646,0.8834733165750973,1.49938850895019,0.7502918077505352,1.255103192520813,0.7797523272536647,1.7737388338549054,0.0,1.018497484871584,1.2580122031467902,1.045982691593397,0.7524631863880507,1.4340052636401972,1.052420904179641,1.3016097419767387,0.7031980450319548,0.9108936412793077,0.5732584848808884,0.9341217019441572
Tw,0.775266256474579,1.608826019252746,1.9184218461584914,0.8316373989208296,0.6359397654139204,0.7958397675069772,0.8098000052772132,1.319538728614124,0.7154768330130655,1.3700263622879787,0.6885948716336011,0.6665575565399436,0.6923191009988835,2.18207060285414,1.018497484871584,0.0,1.2877454833417723,1.2301685615508484,1.1274577473898326,1.537981469996645,0.5175938914776885,0.8448459534892135,0.8453287155287578,0.6784742476601693,0.8570136790998211,0.5264899623451155
champion,1.130367970079072,1.4279184506727938,1.5995802411086188,1.5156612209087925,1.180678231268387,1.4246262490657005,1.236193625562571,1.2410730120941413,1.2752841863490931,1.4242290229119179,1.1030079401843496,1.3560381374996735,1.3019299601410803,1.609481324436481,1.2580122031467902,1.2877454833417723,0.0,1.5406032062892216,1.5114549509786699,1.3074888799109445,1.3109815917567063,1.490158033593606,1.4324635536854182,1.0932220856111936,1.3559907788063665,1.1815617777011467
gobgab,1.2405805109120092,1.1681210828545294,1.465125723718126,1.3738602810750113,1.333716058361976,0.7928186295951978,0.7972427895222862,1.0810555887457294,1.1709501304682601,0.8647864654732696,0.8979575207257766,1.370744068618106,1.110483887843749,1.7261952110823136,1.045982691593397,1.2301685615508484,1.5406032062892216,0.0,1.259618322617364,1.073963828328476,1.2802866785112088,1.2732015172984208,1.0948797901521445,1.0630845378927307,1.0973871539020745,1.1898867197097927
march,0.9098691564300336,1.5237448281587327,2.296581623973118,1.5575509479426335,1.5062522062216324,1.1215375088819708,0.7805054602589476,1.4081973819118885,0.9524021076058179,1.5185959239531273,0.8092220113076658,1.3417568041336387,0.8703113515226005,2.4380762817363575,0.7524631863880507,1.1274577473898326,1.5114549509786699,1.259618322617364,0.0,1.7893943651836477,1.0919935634711155,1.5369504619719818,0.8038565040309148,0.9977243189973529,0.6089651755119592,0.9838074133820979
name,1.5517019866671722,1.3253724922666474,1.4723193677900552,1.2948390933364025,1.618810297540813,1.366575819997228,1.4136673409758491,1.0702693289968175,1.5024966718288175,1.2929866227903224,1.297651845687349,1.5154256704781424,1.5795038515254585,1.494958110380003,1.4340052636401972,1.537981469996645,1.3074888799109445,1.073963828328476,1.7893943651836477,0.0,1.5112586334835296,1.2090768161236638,1.6773241160321237,1.4819218820122917,1.6129646035432843,1.4900826863327004
sine,0.7015755765605148,1.5927560196202393,1.9099824950392736,0.9449682807886902,0.7003311062160247,0.7747444140129514,0.8233905329515425,1.4320061476032966,0.6978531178676877,1.4166229429482864,0.7399005131485119,0.660141233285695,0.7074563543577422,2.1900635055722715,1.052420904179641,0.5175938914776885,1.3109815917567063,1.2802866785112088,1.0919935634711155,1.5112586334835296,0.0,0.9484151081426331,0.9468348295210242,0.7835414674324033,0.9174386408182026,0.4630726748355917
superidol,1.1067487604616533,1.3342661761709373,1.6712694289915486,0.8255569019948213,0.9824128125664573,1.0701284449899442,1.1865247434127841,1.3849540894973027,1.0594741262035656,1.5127719661864607,1.256139550686031,0.9383346133645621,1.0802260643570079,1.4631897501406532,1.3016097419767387,0.8448459534892135,1.490158033593606,1.2732015172984208,1.5369504619719818,1.2090768161236638,0.9484151081426331,0.0,1.2800137292629037,1.0417673059518409,1.208706082978218,0.9181806980528843
ก้องฟ้า,0.8259791043952988,1.589366875049243,2.1162217340938567,1.3827139312574965,1.2914702379528042,0.9926787163055185,0.7295332312661832,1.337113786264601,0.8638274688583714,1.2728164803043218,0.7736207036625297,1.1523229917800626,0.8244971940002047,2.2990883746315682,0.7031980450319548,0.8453287155287578,1.4324635536854182,1.0948797901521445,0.8038565040309148,1.6773241160321237,0.9468348295210242,1.2800137292629037,0.0,0.9093580104740191,0.5968748175603132,0.9002393723863058
น้ำ,0.7259345989733528,1.3069901270655138,1.8311488634230095,1.035542970366653,0.7122763748028839,0.8628812110781994,0.7828561554822768,1.1615995511681194,0.8854632518416742,1.3492059072696072,0.5964912873326489,0.764615664626451,0.7534334319350393,1.6877822024537206,0.9108936412793077,0.6784742476601693,1.0932220856111936,1.0630845378927307,0.9977243189973529,1.4819218820122917,0.7835414674324033,1.0417673059518409,0.9093580104740191,0.0,0.8164696634099492,0.593916112008701
เจ,0.6107816926298101,1.4113631217017908,2.1875886611449253,1.3257827168823284,1.2574973853454319,0.9813468635006376,0.5679348786706531,1.241346225925253,0.6258895898444045,1.4353027241750491,0.5756572537942823,1.0729928643394306,0.666872149831496,2.3196297877247654,0.5732584848808884,0.8570136790998211,1.3559907788063665,1.0973871539020745,0.6089651755119592,1.6129646035432843,0.9174386408182026,1.208706082978218,0.5968748175603132,0.8164696634099492,0.0,0.875295611996289
เทพซ่า676767677,0.644692378367899,1.5909127878008333,1.9125037614658835,0.8904861201358423,0.7645693233511475,0.7053371531536947,0.7156985614235768,1.2840285854581128,0.7374729304968196,1.3638654757814488,0.6376034469011299,0.6000646738616254,0.5697576652494111,2.193101056066463,0.9341217019441572,0.5264899623451155,1.1815617777011467,1.1898867197097927,0.9838074133820979,1.4900826863327004,0.4630726748355917,0.9181806980528843,0.9002393723863058,0.593916112008701,0.875295611996289,0.0
