,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Bao,0.0,1.3076640933843007,1.5958700288329808,1.3004190025925724,1.3195411701710231,1.297165402632945,1.2098552633361688,1.4645207472479573,1.1882882655063332,1.048791890836278,1.3844887972031674,1.3645028060508606,1.1401218392084544,2.414903629723157,1.1909687496704264,0.941111252936578,1.260945893312485,1.086411166652642,1.1461797335255084,1.5357258281841524,0.9982217150840458,1.1863765952053218,0.988078823902211,0.7957895177048044,0.9727893727300163,1.078090367695878
Chokdee`,1.3076640933843007,0.0,1.619367169078134,1.371918620001071,1.410741648869619,1.0856272066861428,1.1341643446635816,1.3217157290652575,1.1412623050685744,1.0811715784496527,1.1410790589987154,1.4427579214535189,1.096675864876124,2.4824748482688253,1.0048203191733451,1.080596642165233,1.1171517724427502,1.038493786152112,1.013221693475393,1.352144176585938,1.1537097459444718,1.4070558847632242,1.0553489775712595,1.0678620941798993,1.1918213141724352,1.1232735901839022
DDDD,1.5958700288329808,1.619367169078134,0.0,0.9522245502324105,0.8445730251938709,1.038781663692732,1.5008403036233842,1.51917564789266,1.039400587823425,1.1532850847763387,1.4385404481218516,0.868262501575174,1.742803821662347,2.5613374556898374,1.582594742909685,1.1679766225131294,1.8374875502868,1.2567659539052327,1.6815993734066979,1.6001382102965815,1.2323810346735753,1.3592418531553931,1.9378813600726719,1.177887904940579,1.610692880231341,1.0209665284155893
JJ,1.3004190025925724,1.371918620001071,0.9522245502324105,0.0,0.8165335903306878,0.9479538618411916,1.173876391676167,1.5579201343562665,0.9087027857118504,1.0794097145184829,1.3095821410193564,0.8184813331606481,1.1989125571756039,2.515088482612658,1.3284572028301525,0.9079624191968783,1.4619572584821046,1.0590130974072167,1.3407043411621122,1.2954252330019207,0.8282626565594426,0.9509530281780411,1.3162607646891347,0.9966094473915104,1.2606573725902726,0.8920884359274529
Ja,1.3195411701710231,1.410741648869619,0.8445730251938709,0.8165335903306878,0.0,0.8463451715828212,1.2636298443421317,1.2944962762354602,0.7604255831875222,0.8741044599760668,1.0922647722112735,0.7203145743840116,1.096531035779789,2.6128797832731703,1.239670836680102,0.7719009209439675,1.3822328867595006,0.93871912992453,1.532359035619346,1.425297332450145,0.7823047690973004,0.8962083946868671,1.1646822717548582,0.7993342023466707,1.1757398051745305,0.673668723387955
Kuga,1.297165402632945,1.0856272066861428,1.038781663692732,0.9479538618411916,0.8463451715828212,0.0,1.1607184315657488,1.367989109595178,0.740981790491905,0.7963741474469872,1.0210254764328204,0.7939997088746942,1.1258834034044407,2.724503998547267,0.9108305627707474,0.7229786141400575,1.0927704175773285,0.9359337817642907,1.173434680344602,1.4279857371967735,0.8031118330138801,1.0833349784326782,1.1549644717052012,0.7851014954814993,0.9665694862491979,0.6403815267378664
Kurosagi Ichigo,1.2098552633361688,1.1341643446635816,1.5008403036233842,1.173876391676167,1.2636298443421317,1.1607184315657488,0.0,1.1304919915139093,1.1815502458881872,1.1718733260917586,1.1842213698377249,1.3572238858493184,1.1593801627933182,2.412214762001894,1.3082898673736245,1.181839863071571,1.0584422881524762,1.0880957831810492,1.3058461101834637,1.466191688332222,1.1464743189136373,1.2026817616495138,1.160514176334914,1.1335679280720712,1.1524028865250495,1.204706082793163
M,1.4645207472479573,1.3217157290652575,1.51917564789266,1.5579201343562665,1.2944962762354602,1.367989109595178,1.1304919915139093,0.0,1.5123207097971338,1.3615862698947458,1.168244114053488,1.6512067472288054,1.3901230003997127,2.425387754461683,1.4913089436981386,1.487825423663988,1.1573834393382865,1.3018952988390844,1.430387206672623,1.5439100129843537,1.6072264211589178,1.3037005619159736,1.2667170561691314,1.1758355440703017,1.281828351534992,1.786999234512224
Mick,1.1882882655063332,1.1412623050685744,1.039400587823425,0.9087027857118504,0.7604255831875222,0.740981790491905,1.1815502458881872,1.5123207097971338,0.0,0.7926461623195044,1.1487632948074138,0.9361135900086613,1.1924653995362786,2.472821601847498,0.8242082272785375,0.8293949715492334,1.2272045157509333,0.7934092516733142,1.1700447045975484,1.5285409543732476,0.8515595040557642,1.1554832671450794,1.1329658514802028,0.7382271945700899,1.0145829320322095,0.6203895199052458
Micky,1.048791890836278,1.0811715784496527,1.1532850847763387,1.0794097145184829,0.8741044599760668,0.7963741474469872,1.1718733260917586,1.3615862698947458,0.7926461623195044,0.0,1.1636857039795934,0.9639414670320464,1.2215704093004396,2.4942570566315143,0.8565175177330342,0.7336312222660499,1.304445208883072,0.8311103015689053,1.149524096303443,1.4403702090992139,0.9636464448718138,1.2562984105440231,0.9408501019133565,0.8347164660717502,1.0121636451282798,0.7282868640849443
