participant_code,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Bao,0.0,4.276751459182869,3.416480598050211,9.790110441935754,3.2706252173142105,2.3644027796904057,2.473972468295189,1.4801335015892583,1.8785218816788796,1.0923371062017173,5.046896888378729,4.890854675745444,2.3384071118354357,11.44171676793665,1.9478166942433783,3.835603831594656,3.45431459691759,0.9969934645777213,6.342672427185245,3.197085606840605,5.891386699579489,3.9694318660012193,2.738652068573691,3.001781564704183,1.2506003473746417,3.590235071985343
Chokdee`,4.276751459182869,0.0,4.843144651084705,7.7835145002085895,3.612892436524765,6.05211419424208,6.2836813097365924,3.9412750846450333,4.516994490531287,4.043022507556091,4.163891439025069,4.605496588550946,4.840134320868467,7.899243429636995,6.057644820230698,3.742273656120283,3.131495648597816,5.044187645043634,10.498508968359515,4.666503558869588,5.252035297944059,2.8811323404439526,6.486774917372053,4.528452481375439,4.491457881596019,5.093957329846567
DDDD,3.416480598050211,4.843144651084705,0.0,7.09106900892119,1.84935557782367,2.922898159543794,3.1724480717380996,2.672524709951763,2.151973098026105,3.3824390604629726,2.5100115448305247,2.299059404439052,1.894594356265797,11.397162176284256,3.912148424489589,1.8755572977609332,2.0584715602882717,3.286839288737902,7.915642580280205,2.156940069854795,3.102111490512212,3.091674851156054,3.857532988979181,1.271420495374221,3.2533908744207958,1.3709488354381456
JJ,9.790110441935754,7.7835145002085895,7.09106900892119,0.0,6.869328200730927,9.900510491021201,10.076447617488402,9.076827267945243,8.724742583113587,9.37191451426498,5.044730525650219,5.875038719043838,8.643873514376882,10.875433184264047,10.78375778664836,6.461169612831538,6.482007425046611,10.017301435533989,14.68351330655033,7.334339024070203,4.117719802443989,7.050623625189508,10.75410352532927,7.2280553065215045,9.839426598104286,7.008947489322266
Ja,3.2706252173142105,3.612892436524765,1.84935557782367,6.869328200730927,0.0,3.7880827546271143,3.975201263479183,2.5813715792458254,2.7360473535119967,2.8650126425485154,2.150859227706012,2.0453882116748994,2.194118818539005,10.383453814461872,4.3318271304891764,1.0162185808405202,1.812576220728546,3.4645551779382786,8.819785192242717,2.3685723499470934,3.17628809021974,2.2112474868828746,4.613400774543514,1.9531091546529398,3.3704530948887275,2.2132461264733534
Kuga,2.3644027796904057,6.05211419424208,2.922898159543794,9.900510491021201,3.7880827546271143,0.0,0.8777785516774783,2.3910390041515397,1.870878559245258,2.8205255171362134,5.256992337123279,4.8614727226645735,2.003332133002519,12.940701524916161,1.5092125604915627,4.146613752406813,4.0834912918582615,1.657456217282818,5.208809554727103,3.344538725761758,5.841577149794627,4.816297001421123,1.502202340237032,2.9085078926320302,2.2070271181644987,3.149660516413312
Kurosagi Ichigo,2.473972468295189,6.2836813097365924,3.1724480717380996,10.076447617488402,3.975201263479183,0.8777785516774783,0.0,2.7407557453919766,2.2793482902218067,2.7664028146144353,5.487024036794175,5.141873716988432,2.2007189093518607,13.368387774670808,1.2868169244678493,4.396070595302754,4.325621794701808,1.6783690296177973,4.898078144490921,3.2369203052818962,5.974511751498896,5.228560605903463,1.8252108095867499,2.984636703346925,2.4146909251489475,3.1460982067482273
M,1.4801335015892583,3.9412750846450333,2.672524709951763,9.076827267945243,2.5813715792458254,2.3910390041515397,2.7407557453919766,0.0,1.4859649275217612,1.9716033717808206,4.130359711456568,3.809558306965944,1.5455401192777045,10.807282712128371,2.5478264000268327,2.900933568831141,2.8108606442517328,1.6844690252410446,7.057112925731214,3.2667440642089898,5.261419252625808,2.9576466671594726,2.813301912815367,2.68222180754802,1.0480936532333898,3.25615413834033
Mick,1.8785218816788796,4.516994490531287,2.151973098026105,8.724742583113587,2.7360473535119967,1.870878559245258,2.2793482902218067,1.4859649275217612,0.0,2.2963504215376767,4.047831436988822,3.8737008296589264,1.7264258889852968,11.412894107551322,2.5210945947079013,3.0114798479878258,2.609663243357398,1.8510379983350922,6.68359979444243,2.6521468584699006,4.799088117671729,3.368680601503081,2.3617503180890567,2.04403177093495,1.7808355171895494,2.542502902524193
Micky,1.0923371062017173,4.043022507556091,3.3824390604629726,9.37191451426498,2.8650126425485154,2.8205255171362134,2.7664028146144353,1.9716033717808206,2.2963504215376767,0.0,4.789222068222287,4.714157983634695,2.4366622410277703,11.464376853097887,2.4254786029257,3.566344334660351,3.3016376759374646,1.5464893009183804,6.839897337902579,2.7290450344060906,5.524702800904879,3.9564768584326266,3.3706227493823717,2.799374126455751,1.9392597872980353,3.307139207126302
Naenon,5.046896888378729,4.163891439025069,2.5100115448305247,5.044730525650219,2.150859227706012,5.256992337123279,5.487024036794175,4.130359711456568,4.047831436988822,4.789222068222287,0.0,1.349313472197099,3.753924954679166,9.848019284375857,6.032013069860207,1.6604647725624588,2.0187909497418373,5.225048573372024,10.294853673862796,3.389783292624102,1.7536665996157237,2.5807915635854624,6.0705433092133,2.862242900489685,4.945757563682002,2.8984086050122078
Offroad,4.890854675745444,4.605496588550946,2.299059404439052,5.875038719043838,2.0453882116748994,4.8614727226645735,5.141873716988432,3.809558306965944,3.8737008296589264,4.714157983634695,1.349313472197099,0.0,3.2187116518305503,10.123850227404697,5.712177627606218,1.3249164925546228,2.5928543039756042,4.968903836411293,9.95440520327495,3.7621256239113525,2.715905664910868,2.41700298806728,5.58375848597385,3.0853723312847565,4.62100046403589,3.102674822882614
Plub,2.3384071118354357,4.840134320868467,1.894594356265797,8.643873514376882,2.194118818539005,2.003332133002519,2.2007189093518607,1.5455401192777045,1.7264258889852968,2.4366622410277703,3.753924954679166,3.2187116518305503,0.0,11.651495539215055,2.584899189460927,2.5032664863281817,2.965647648333354,2.043179141866614,6.958516884297445,2.838590134135752,4.702530948511214,3.2935588262425535,2.7575327857542704,2.2042974171505567,1.9999015920677954,2.4597071995542112
Shimmy,11.44171676793665,7.899243429636995,11.397162176284256,10.875433184264047,10.383453814461872,12.940701524916161,13.368387774670808,10.807282712128371,11.412894107551322,11.464376853097887,9.848019284375857,10.123850227404697,11.651495539215055,0.0,13.15309825624144,10.083738196254147,9.930706232156329,12.125532792528565,17.340773311508716,11.936052264419365,10.928024167557204,8.560200164279959,13.13712670023463,11.579721059364772,11.407786254943545,12.055277541645498
Tack,1.9478166942433783,6.057644820230698,3.912148424489589,10.78375778664836,4.3318271304891764,1.5092125604915627,1.2868169244678493,2.5478264000268327,2.5210945947079013,2.4254786029257,6.032013069860207,5.712177627606218,2.584899189460927,13.15309825624144,0.0,4.855232276138501,4.68291191789321,1.1578715057167048,4.70980957249106,3.8414617191175386,6.70917702426565,5.333641287980533,1.7534460673318601,3.6202591192024083,1.9855125126087678,3.945792624696466
Tw,3.835603831594656,3.742273656120283,1.8755572977609332,6.461169612831538,1.0162185808405202,4.146613752406813,4.396070595302754,2.900933568831141,3.0114798479878258,3.566344334660351,1.6604647725624588,1.3249164925546228,2.5032664863281817,10.083738196254147,4.855232276138501,0.0,1.816132788174044,4.019618715207972,9.250007390646415,2.893622462334487,2.94159594721054,1.9793649411171863,4.914630218028384,2.3466298188918646,3.695980270985126,2.5180996819579766
champion,3.45431459691759,3.131495648597816,2.0584715602882717,6.482007425046611,1.812576220728546,4.0834912918582615,4.325621794701808,2.8108606442517328,2.609663243357398,3.3016376759374646,2.0187909497418373,2.5928543039756042,2.965647648333354,9.930706232156329,4.68291191789321,1.816132788174044,0.0,3.7968194466479983,8.949038345867091,2.286843705069747,2.8354213999191256,2.317753010572117,4.85970180086372,1.7776517499867084,3.511645500403153,2.281041404493007
