,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Bao,0.0,1.0037006479696322,1.1138822566187179,1.037789935583162,1.1763098417246776,0.7518522611444117,1.2650458485297966,1.210587369393366,1.5322394391515328,1.288131509251472,1.0488604772829475,1.0727856763081831,1.059552275665004,1.6147726614524551,0.892074860795603,0.8732357415577958,0.8600997793947999,0.8833294404405863,1.4392661202535626,1.1413884749116157,0.9371222609171974,0.985986256559901,0.8940207803931527,0.7244616515524507,1.7212620319128777,0.9467002734867216
Chokdee`,1.0037006479696322,0.0,1.581756890492746,1.5051066685199093,1.5516422068144766,1.0438503603168219,1.023872084965035,1.134612226482032,1.3038616511839456,1.134517089775667,1.18773528204424,1.5166293852817887,1.1337193596660273,1.4303768517690136,0.9096186089593983,1.179676019713168,1.0585440464875333,0.9728534126564506,1.2954520101144107,1.1095573646135208,1.224381464852623,1.2667205573630111,1.0590876136165817,0.9937169621898104,1.2966833927324135,1.1247281410355474
DDDD,1.1138822566187179,1.581756890492746,0.0,0.6280253146068574,0.8568536860645992,0.9040314342592611,1.4421595906255347,1.2168004648872526,1.564090115697563,1.7137890707071082,1.0953521468142156,0.6536964540900991,1.1609755252294838,1.623700708543289,1.6623993773988053,0.7403403838276451,0.9825496950141244,1.0328050623028189,2.026239202170851,1.3251778396406055,0.9254863357570586,0.683498162993026,1.6129242787830558,0.9344387493689602,2.0031847398117457,0.9818573541593028
JJ,1.037789935583162,1.5051066685199093,0.6280253146068574,0.0,0.8276940155098899,0.9275224001928004,1.473387383907633,1.374219887416566,1.5683947785130425,1.6808908520423105,1.1282985014128355,0.7642160634218361,1.1613030876412944,1.5627104427856582,1.5492811023909876,0.7893687341137734,1.018133402961346,1.0906374069260258,1.943540467089656,1.3812618410676796,1.0384541586918026,0.8508860034640319,1.54804213607647,0.9853791809340917,1.924717744271813,1.0212161048286903
Ja,1.1763098417246776,1.5516422068144766,0.8568536860645992,0.8276940155098899,0.0,1.0539548580775615,1.5044699126179355,1.4342254713027491,1.584580932430441,1.5289444944665544,1.1573802411071623,0.8080784959918246,1.081832568078686,1.3477452896411708,1.400043042252613,0.9121548486453436,0.9520701080312546,1.1791202977666455,1.7201899144264294,1.257514961653314,1.0057655663979945,0.9186052442657886,1.413390330525641,1.124016722276613,1.6509463895576506,0.9887795035158242
Kuga,0.7518522611444117,1.0438503603168219,0.9040314342592611,0.9275224001928004,1.0539548580775615,0.0,1.163164797732055,1.060238267502329,1.3772242338929335,1.4020390001974956,0.9665275840353938,0.8823732313701829,0.7516399752905817,1.5235342377383023,1.05295627852093,0.7111086029185594,0.7773955983305507,0.6624362258153934,1.5910318588728418,1.1103674552346425,0.7609926237155231,0.6694896981606004,1.0125126404490508,0.5618393607647287,1.7838478229344494,0.7102940599808185
Kurosagi Ichigo,1.2650458485297966,1.023872084965035,1.4421595906255347,1.473387383907633,1.5044699126179355,1.163164797732055,0.0,1.1836550324182136,1.0356305588820574,1.0275277360106996,1.0897643709861853,1.4267920577579982,1.36464913622059,1.435265708139743,1.1643920865039643,1.3081910127403316,1.1222813301144032,1.1623852039782954,1.792539499432382,1.2582317884507603,1.3368587770860119,1.3883041578453346,1.3064658358275512,1.1334289554752957,1.1116177573176036,1.235359974291436
M,1.210587369393366,1.134612226482032,1.2168004648872526,1.374219887416566,1.4342254713027491,1.060238267502329,1.1836550324182136,0.0,1.4724888943032877,1.1936774104318753,1.0590534833567882,1.293172955107653,1.1591366484919225,1.403988953169877,1.090932171919672,1.1882578126872976,1.1258451239745524,0.9748431341668995,1.4361156475632437,1.1003897451848508,1.138833780396155,1.1671147413525187,1.2937380772637614,1.0779298035109737,1.3991658309896868,1.1847828428379525
Mick,1.5322394391515328,1.3038616511839456,1.564090115697563,1.5683947785130425,1.584580932430441,1.3772242338929335,1.0356305588820574,1.4724888943032877,0.0,1.1395910082004574,1.2826725894209887,1.593539279587131,1.2522669768366657,1.729811739441864,1.2885464657336805,1.4867421987028675,1.2578599462940088,1.4396183952978543,1.9942122990126314,1.3841548692847734,1.3625050805003331,1.5023773281577941,1.8440622179788835,1.359452163054158,1.7675833190768417,1.2783506171071748
Micky,1.288131509251472,1.134517089775667,1.7137890707071082,1.6808908520423105,1.5289444944665544,1.4020390001974956,1.0275277360106996,1.1936774104318753,1.1395910082004574,0.0,1.2517521349229366,1.6774395902781458,1.2066541074111217,1.4841963148812252,1.1295603395084433,1.503490548127282,1.3520768292505345,1.3567002016483796,1.78727198915813,1.2245845028516145,1.3235689125266568,1.5992698101128677,1.4519737520350335,1.4001975869334182,1.4049234590300792,1.3675605096263872
