,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Bao,0.0,1.2861585788260361,1.366100156434384,1.6185032086607436,1.6001683331882568,1.2826571851266724,1.1806525262466727,1.293223269443779,1.6603922515929421,1.6802347694014985,1.2805148605684238,1.8079696430845438,3.9431076261892306,1.4859373078845344,1.3138979052652893,1.2059359421093756,1.2763601753369171,1.479398117985427,1.260088924962996,1.4502479738835976,1.647599166692493,1.2710666474126895,0.941304014770214,1.6378582952066258,1.7395754724070052,1.032629867827796
Chokdee`,1.2861585788260361,0.0,1.5599456900977005,1.5679216809372865,1.574327811825919,0.8866048910497578,0.9521655745457461,1.4104845972729498,1.7960722225389214,1.4529650140939396,1.3871701989131124,1.5593356439041333,4.511432058856308,1.5989720524116173,0.9721421867878534,1.2856738654098947,1.3579265002607792,1.089060948679897,1.3409124697263861,1.5040029738178058,1.479064284788477,1.4663568741137607,0.881125875008126,1.431900776161924,1.3552724383946613,1.0368437769076628
DDDD,1.366100156434384,1.5599456900977005,0.0,1.3616458366379478,1.3038348491751186,1.8534000816259528,1.6139398287607187,1.5551944679731746,1.8820856963385173,1.8137089923667116,1.4401696781689306,1.8180330419851618,4.135270487215899,1.6686301115699886,2.0341063559836643,1.2252944293329708,1.5473229850476005,1.7993525198031515,2.419256961954667,1.3804973463284533,1.9076359705674253,1.2505363067449176,1.6870173030307167,1.7584142732451582,1.424614594038739,1.3662223817426502
JJ,1.6185032086607436,1.5679216809372865,1.3616458366379478,0.0,0.9178336080814333,1.3316319863546746,1.3277138160723794,1.4299520914340818,1.5510046473437655,1.3467515819044253,1.5045453226747412,1.329940098709357,4.169275556549523,1.767108750150139,1.5017586994022711,1.1995825406608236,1.8622893869153512,1.25287793151833,1.9165604149353719,1.314261144051627,1.2034542789258862,1.3559806012674875,1.6035082256730493,1.0785421058896945,1.496019136927096,1.2654179984505514
Ja,1.6001683331882568,1.574327811825919,1.3038348491751186,0.9178336080814333,0.0,1.0004173199246074,1.1578890572391247,1.3083162438978444,1.4809339927134955,1.1417194225096607,1.4550687760267997,0.929980248299057,4.342307956695145,1.9459426497728836,1.3058466651389762,1.0796811256567755,1.5721287367049852,1.009058810955555,1.8184049573142433,1.3411534736149306,0.9841443282962845,1.4000842483810159,1.3514755484740353,0.9663134709106365,1.4526398106550478,0.965447137423307
Kuga,1.2826571851266724,0.8866048910497578,1.8534000816259528,1.3316319863546746,1.0004173199246074,0.0,0.5479762751593727,0.8634265606247988,1.6630204246561595,0.7336873397279802,1.2486654705718279,1.0226396794058057,5.077735372941577,1.9525033206076832,0.6213053302040158,0.9565593470559788,1.1820304273900821,0.669830538177989,1.1194571610605117,1.0787773525455198,0.7529831721364327,1.3580578595295474,0.7574292718745935,0.8093651922009385,0.6825623507787393,0.6168173323891167
Kurosagi Ichigo,1.1806525262466727,0.9521655745457461,1.6139398287607187,1.3277138160723794,1.1578890572391247,0.5479762751593727,0.0,0.9177802791355489,1.757113834171655,0.8203909946966029,1.3065609794559467,1.2356521990572986,4.547601863780586,1.809890374783264,0.6731626513523078,1.1166559023026439,1.3602201600453072,0.6357751189795787,1.1387358811402446,1.1169341846269019,0.8804137259122735,1.3712908860085462,0.7966576452345169,0.9006358569078846,0.7824311258123973,0.7999635262638509
M,1.293223269443779,1.4104845972729498,1.5551944679731746,1.4299520914340818,1.3083162438978444,0.8634265606247988,0.9177802791355489,0.0,1.7843936114969976,1.17459791900587,1.364906165307163,1.3202606602598979,4.452871462117414,1.8382355728028525,0.9004740000478635,1.2586660111949126,1.5238141024665308,0.9455091261116239,1.5489323331587017,1.2094025632707008,0.9991786227460414,1.5860284175921517,1.0915229250688712,1.1230172540651406,1.016923902109008,0.9425986142904048
Mick,1.6603922515929421,1.7960722225389214,1.8820856963385173,1.5510046473437655,1.4809339927134955,1.6630204246561595,1.757113834171655,1.7843936114969976,0.0,1.6902674910055302,1.6826364702027898,2.0599703694249967,3.011313356830158,1.694111491506918,1.8573676568734736,1.2649827787420367,2.0221241166698554,1.7373887484631525,1.8894948784340142,1.7024894458101434,1.9324937698960138,1.6271590926480377,1.7968266635054198,1.5164222310410893,1.5194145639009586,1.59045193664399
Micky,1.6802347694014985,1.4529650140939396,1.8137089923667116,1.3467515819044253,1.1417194225096607,0.7336873397279802,0.8203909946966029,1.17459791900587,1.6902674910055302,0.0,1.4011822776286293,1.299417774694243,4.819561211916154,1.9500367103546243,0.8419876966287235,1.3388174421102985,1.5933743210588867,0.906604109221646,1.1787040763889691,1.187924418450973,0.963438970936835,1.5586623899283456,0.9035756097018425,0.7829985829108821,0.9198253065776261,0.9173925745593574
