,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Bao,0.0,1.4031601039448782,1.456355599560735,1.4267251580161868,1.3669130331862496,1.0745523461574986,0.9548148779124739,1.2585064078351476,1.040123016708346,0.9776189492709283,1.4661474307832694,1.3731914718831728,1.185494312057156,1.3774868845419497,1.168414372731046,1.2090554429458975,1.1158783749620367,1.0560778189556494,1.283052655701834,1.4264367799671815,1.1861452860340487,1.2178703378108389,1.2681880275003115,1.1276400164053062,1.0951872031091516,1.0571216507717356
Chokdee`,1.4031601039448782,0.0,1.661157180568773,1.4796135183018075,1.5349778855794274,1.156461427895093,1.2194710163408156,1.2159289988464328,1.2836459370703437,1.3385324643593797,1.2558108352039448,1.5254356273216272,1.3104507741153724,1.4214020778126033,1.1278232941645265,1.255244670950985,1.13912365996186,1.1883090188272203,1.1781698372983131,1.3633408932607278,1.508956692825792,1.4972103954000997,1.1684823287839607,1.3291813735156293,1.2102847009398516,1.3013241201668733
DDDD,1.456355599560735,1.661157180568773,0.0,1.1008646209263047,0.9202680791560632,1.146226393568444,1.1735390535548318,1.380163416771899,1.141319023232071,1.4113546264514962,1.4292827146306364,0.9018755893326587,1.1263095538057593,1.5417318028693672,1.5868706320531916,0.9957349611898065,1.2389552477840704,1.1411044722494863,1.8256237617552729,1.3684885387987609,1.030234054626998,0.986901966970534,1.6261219996498921,1.2321614209518374,1.5580542799343742,1.1419100681021208
JJ,1.4267251580161868,1.4796135183018075,1.1008646209263047,0.0,1.0255475717003657,1.2084729062094877,1.2966018139638436,1.2848525775343738,1.295847058699686,1.1935407138544074,1.2525473856130345,1.1093194037951977,1.1560490531830294,1.4713800058224447,1.483200160596813,1.1245405395491652,1.1892542925942182,1.186256220597913,1.646759084812339,1.3976240746842987,1.1390664835350444,1.1197890814379505,1.508205490567543,1.0921589634941946,1.5856898945702451,1.2347906008399983
Ja,1.3669130331862496,1.5349778855794274,0.9202680791560632,1.0255475717003657,0.0,1.0030585234782563,0.9511042753014172,1.518416688666692,0.915959230088907,1.2506710793245177,1.6201475783178174,0.7426492893839881,1.0908593296956108,1.6982635139111735,1.6430397629223843,0.75093358328135,1.0398285637976972,1.0170038664849332,1.7417453449747682,1.5876656073863915,0.980350050916718,0.6641246421796596,1.5918300017279061,1.0036736069753263,1.6212816076162035,0.8647215085748949
Kuga,1.0745523461574986,1.156461427895093,1.146226393568444,1.2084729062094877,1.0030585234782563,0.0,0.8565397001486448,1.3534638376001926,0.9282775179582509,1.034128882964251,1.346729128382172,1.0999292429668808,0.9158433521088395,1.4123484823047452,1.201796243110413,0.925558051451896,0.941289164771882,0.8909896663332064,1.359710536769985,1.3308474923615818,1.0557447753204101,1.0290431153415665,1.1515923523474358,0.8768330533537001,1.2999122226444093,0.8739688202063208
Kurosagi Ichigo,0.9548148779124739,1.2194710163408156,1.1735390535548318,1.2966018139638436,0.9511042753014172,0.8565397001486448,0.0,1.3905045671027851,0.6700085305306492,0.8290511842404805,1.3357983664414619,0.9714623684661463,0.8650694143367931,1.393707228484298,1.256856016475689,0.7939431434481122,0.7168819401298275,0.7396997919496063,1.1875778396304222,1.3905539368296338,1.0873711486853719,0.9070298921568342,1.0853404584216142,0.8107532158085834,1.2124264585418216,0.7455478856258411
M,1.2585064078351476,1.2159289988464328,1.380163416771899,1.2848525775343738,1.518416688666692,1.3534638376001926,1.3905045671027851,0.0,1.2967590317933435,1.2280516585820658,1.2282965630963532,1.560330402646097,1.3159062333548943,1.115036129607613,1.3129014030991268,1.4438282464084986,1.3012120694680498,1.2828631986274175,1.3072529959392378,1.3572236852476591,1.3734699182876495,1.468339461857002,1.4468324163379005,1.3184062789662263,1.26459760437521,1.2512285906763245
Mick,1.040123016708346,1.2836459370703437,1.141319023232071,1.295847058699686,0.915959230088907,0.9282775179582509,0.6700085305306492,1.2967590317933435,0.0,0.9654118477532467,1.3900811963758701,1.0467634459340183,1.0427458833963559,1.4892920307371824,1.347167959633442,0.8207251879259413,0.8502588974435525,0.7912483561208542,1.2180465045033428,1.4249477236412984,1.046718804157809,0.9109748418485262,1.1647178273569663,0.9616920219817245,1.225127429567032,0.7167868890495086
Micky,0.9776189492709283,1.3385324643593797,1.4113546264514962,1.1935407138544074,1.2506710793245177,1.034128882964251,0.8290511842404805,1.2280516585820658,0.9654118477532467,0.0,1.2493581743679734,1.226695503422663,1.0560370472975131,1.4445904713197564,1.2847293329238618,1.0607953831233714,0.9461771683763822,1.039206981419613,1.285412993136631,1.4448811500428838,1.1077812160809855,1.1076133483274302,1.2362788521657613,0.971624580921701,1.2460441416685784,1.018554670956273
Naenon,1.4661474307832694,1.2558108352039448,1.4292827146306364,1.2525473856130345,1.6201475783178174,1.346729128382172,1.3357983664414619,1.2282965630963532,1.3900811963758701,1.2493581743679734,0.0,1.4502550967045593,1.3185264319130099,1.2426139162802938,1.2957391349226928,1.3514619328976083,1.3336694985374413,1.3267676067919867,1.5237665812910188,1.3514239608888365,1.429189114336343,1.4734091354914516,1.3111840570529323,1.3014873209467117,1.1351981663257853,1.3598369471224043
Offroad,1.3731914718831728,1.5254356273216272,0.9018755893326587,1.1093194037951977,0.7426492893839881,1.0999292429668808,0.9714623684661463,1.560330402646097,1.0467634459340183,1.226695503422663,1.4502550967045593,0.0,1.0292352333751735,1.4643905999108806,1.3750294149300717,0.8776079783771958,1.0167240029387996,1.0785826719509315,1.8020286178737561,1.3453563003669184,1.0396386925481882,0.7838838610443253,1.4133642680056429,0.9922885347797618,1.5077406345949411,1.0058933115115816
