participant_code,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Bao,0.0,4.1448038310649045,8.981086915564944,17.487237082588898,8.801050686397625,5.066832509284453,2.658040143048029,2.302500255011985,2.679666460494852,1.9975214460035557,3.144557854030098,7.944257673885871,5.572023534663037,7.0053771031957766,4.099090380355684,4.391889590536043,1.060211654311734,1.5189573269086436,8.893132684059328,6.926539496332994,6.324829013237383,6.079140538850041,4.187315136232835,4.572578998320422,2.819829688896011,2.899113642411896
Chokdee`,4.1448038310649045,0.0,12.766419499594699,21.445289855989618,12.490124538832783,8.003224000702234,2.0784108078329555,5.872538032268077,6.246423434899143,4.969444047947176,6.91362524964146,11.668701595274207,9.34200612221471,10.640186512992114,4.8149482878897185,8.104345706354444,4.007055562570782,3.1305343583856584,5.599880890826316,10.419648296791644,10.299274461852024,9.83369653550695,3.5506953649937443,8.537670343326193,2.4200690614810854,6.801986219408385
DDDD,8.981086915564944,12.766419499594699,0.0,9.478318796898376,1.7008396479370722,6.0574258066331135,11.522120682654197,7.338174942652099,7.065366816291466,7.994265449196473,5.998964266670877,1.7875674236252204,4.100668130828739,2.8864332625827824,11.591012729322353,4.9206148956697735,8.906340215871822,9.816790532552886,17.746593048790125,3.099813411345691,3.130447640242877,3.2341873898734437,12.545711998292637,5.153281336171393,11.558754029277418,6.78209979767598
JJ,17.487237082588898,21.445289855989618,9.478318796898376,0.0,9.627609543600578,14.396846787649299,19.991602871032136,15.797171077433115,15.346194215742425,16.820762035768105,14.833131544332067,10.419240379796985,12.234402765936734,11.692544457134268,19.26948321218962,13.48475273469388,17.552885596500936,18.48585534468622,25.855575314702953,11.877362152934879,11.341563316893348,11.890584237050826,20.4670640066871,12.981311737366475,19.869709123360064,14.753231673095652
Ja,8.801050686397625,12.490124538832783,1.7008396479370722,9.627609543600578,0.0,5.396839661925826,11.336300233213892,7.080699303641203,6.672533275039712,7.692493473340386,5.924648353378086,1.3170758971739007,3.772690798768553,2.7605532539840985,11.518182750296024,4.527226268716017,8.687455247325556,9.5638952672476,17.539532401277064,2.4661476698376203,3.319296444948266,2.7902161913115955,12.431959325454292,4.982464206443889,11.373792770750452,6.531498260771369
Kuga,5.066832509284453,8.003224000702234,6.0574258066331135,14.396846787649299,5.396839661925826,0.0,7.096374256281902,3.3651503044925146,2.964334512834565,3.664374552086579,3.5232717996857037,4.619772738899911,3.1562209201776565,3.8513346867293516,7.534569875744286,2.860704126819299,4.757936232270462,5.307157415499718,13.082739355119644,3.3171182953493883,4.663715316857968,3.415769736305049,8.281322929092605,3.94550864013284,7.17120737516872,3.9043752800850906
Kurosagi Ichigo,2.658040143048029,2.0784108078329555,11.522120682654197,19.991602871032136,11.336300233213892,7.096374256281902,0.0,4.5081224896864365,4.980538976257396,3.947538128962652,5.667623105176656,10.449238401507062,8.006168363425525,9.441469529385088,3.3847145983008406,6.912753773228164,2.747945082957325,1.9989466722751772,6.40772258298875,9.35258208893799,8.88714763397198,8.617774797037404,2.5260405918916646,7.050238712789951,1.203415784779679,5.306142267678333
M,2.302500255011985,5.872538032268077,7.338174942652099,15.797171077433115,7.080699303641203,3.3651503044925146,4.5081224896864365,0.0,1.6458322782942303,1.833735356386973,2.190903187975444,6.168835906624997,3.7756526869200706,5.3802871428313175,5.015777979393079,3.0110173798578854,2.225647182168864,2.9005429648587753,10.7157833613827,5.190974272414027,4.842535914658569,4.444405488193486,5.724738043351207,3.2757587556692953,4.601526993993925,2.0690721876960785
Mick,2.679666460494852,6.246423434899143,7.065366816291466,15.346194215742425,6.672533275039712,2.964334512834565,4.980538976257396,1.6458322782942303,0.0,2.163801204690523,2.214804984381123,5.895647296021198,3.4987134080995976,5.135834040037131,5.485762499366118,2.468553492541062,2.7317830473465916,3.469784750720151,11.026914915578498,4.845292961658231,4.547479540928693,3.99056526742239,6.026363736427713,2.824670978653643,4.867733967155911,1.5536697874355982
Micky,1.9975214460035557,4.969444047947176,7.994265449196473,16.820762035768105,7.692493473340386,3.664374552086579,3.947538128962652,1.833735356386973,2.163801204690523,0.0,2.4328641054262894,6.813396494596553,4.78441822054687,5.8738487561553345,5.424234055776276,3.5203361055956215,1.621958336678825,2.1215522482938964,10.201469661247135,5.605197319204356,5.728086630342722,5.050702855779744,5.679786895104675,4.336167815805501,4.206749634032326,3.0741816032733746
Naenon,3.144557854030098,6.91362524964146,5.998964266670877,14.833131544332067,5.924648353378086,3.5232717996857037,5.667623105176656,2.190903187975444,2.214804984381123,2.4328641054262894,0.0,5.084736834215209,3.1993785052996304,4.3008513733396585,6.450790697465166,1.9238340107920946,3.1421112262059854,4.055277767513031,11.904425445447375,4.205932972221816,3.5652714539777386,3.279776131511313,6.97655764758769,2.5804875839712174,5.759344824495273,2.203554501633031
Offroad,7.944257673885871,11.668701595274207,1.7875674236252204,10.419240379796985,1.3170758971739007,4.619772738899911,10.449238401507062,6.168835906624997,5.895647296021198,6.813396494596553,5.084736834215209,0.0,2.98576934902439,1.8148746860203213,10.591113114377746,3.8540180671131523,7.828916584574726,8.689517134160452,16.719813058119268,1.6788970230999105,2.7080182200245386,2.0810204707747757,11.581768587028535,4.301483336278169,10.543214409841669,5.80025859960143
Plub,5.572023534663037,9.34200612221471,4.100668130828739,12.234402765936734,3.772690798768553,3.1562209201776565,8.006168363425525,3.7756526869200706,3.4987134080995976,4.78441822054687,3.1993785052996304,2.98576934902439,0.0,2.7994696156148526,7.816938914807892,1.8653845238098585,5.469297084240867,6.3670948185540475,14.09555742173488,2.565926581340615,2.0956622674835974,1.6547676316502025,8.857687198985715,1.8656906233481654,7.996967192665754,3.1788636041987237
Shimmy,7.0053771031957766,10.640186512992114,2.8864332625827824,11.692544457134268,2.7605532539840985,3.8513346867293516,9.441469529385088,5.3802871428313175,5.135834040037131,5.8738487561553345,4.3008513733396585,1.8148746860203213,2.7994696156148526,0.0,9.753889741895764,3.2749140648759223,6.886676241422104,7.678878645948615,15.717076201822533,1.5984160073618603,2.8833618736467286,2.14627529257651,10.647953237936125,3.9669493570799603,9.605770573644008,5.176953780376899
Tack,4.099090380355684,4.8149482878897185,11.591012729322353,19.26948321218962,11.518182750296024,7.534569875744286,3.3847145983008406,5.015777979393079,5.485762499366118,5.424234055776276,6.450790697465166,10.591113114377746,7.816938914807892,9.753889741895764,0.0,7.386649479087973,4.306360468215211,4.113882238849636,7.202013825193748,9.719177953237825,8.851667088198127,8.901051192608804,2.2449394439798294,6.911638746541011,3.1074236422933357,5.4190052342828405
Tw,4.391889590536043,8.104345706354444,4.9206148956697735,13.48475273469388,4.527226268716017,2.860704126819299,6.912753773228164,3.0110173798578854,2.468553492541062,3.5203361055956215,1.9238340107920946,3.8540180671131523,1.8653845238098585,3.2749140648759223,7.386649479087973,0.0,4.290708682821532,5.214741505204311,13.057559257524204,2.957345635792299,2.6798718142033104,1.8863646247245995,8.051707160530889,1.8119439169236455,6.919245680579256,2.376151583391312
champion,1.060211654311734,4.007055562570782,8.906340215871822,17.552885596500936,8.687455247325556,4.757936232270462,2.747945082957325,2.225647182168864,2.7317830473465916,1.621958336678825,3.1421112262059854,7.828916584574726,5.469297084240867,6.886676241422104,4.306360468215211,4.290708682821532,0.0,1.1452100268379697,8.983014267257461,6.722759139838457,6.402643257318873,5.9936346654658585,4.407443050667739,4.691161645994699,3.0241904812708325,3.1223802215523047
gobgab,1.5189573269086436,3.1305343583856584,9.816790532552886,18.48585534468622,9.5638952672476,5.307157415499718,1.9989466722751772,2.9005429648587753,3.469784750720151,2.1215522482938964,4.055277767513031,8.689517134160452,6.3670948185540475,7.678878645948615,4.113882238849636,5.214741505204311,1.1452100268379697,0.0,8.221222629695976,7.521608891185106,7.362383889658272,6.898659846353055,3.9554208367851746,5.6589604095278085,2.462419787170166,4.024426469556735
march,8.893132684059328,5.599880890826316,17.746593048790125,25.855575314702953,17.539532401277064,13.082739355119644,6.40772258298875,10.7157833613827,11.026914915578498,10.201469661247135,11.904425445447375,16.719813058119268,14.09555742173488,15.717076201822533,7.202013825193748,13.057559257524204,8.983014267257461,8.221222629695976,0.0,15.590585077322727,15.006185722311596,14.822866189532416,5.577718982338299,13.030703993462764,6.303836095460928,11.253453945395004
name,6.926539496332994,10.419648296791644,3.099813411345691,11.877362152934879,2.4661476698376203,3.3171182953493883,9.35258208893799,5.190974272414027,4.845292961658231,5.605197319204356,4.205932972221816,1.6788970230999105,2.565926581340615,1.5984160073618603,9.719177953237825,2.957345635792299,6.722759139838457,7.521608891185106,15.590585077322727,0.0,3.0820271334588494,1.6358252650828047,10.607236281222379,3.9558684737312424,9.455665309796371,5.072638437250902
sine,6.324829013237383,10.299274461852024,3.130447640242877,11.341563316893348,3.319296444948266,4.663715316857968,8.88714763397198,4.842535914658569,4.547479540928693,5.728086630342722,3.5652714539777386,2.7080182200245386,2.0956622674835974,2.8833618736467286,8.851667088198127,2.6798718142033104,6.402643257318873,7.362383889658272,15.006185722311596,3.0820271334588494,0.0,1.7912586385539253,9.74168168454081,2.2579639110319443,8.856115830045523,3.9197862612909296
superidol,6.079140538850041,9.83369653550695,3.2341873898734437,11.890584237050826,2.7902161913115955,3.415769736305049,8.617774797037404,4.444405488193486,3.99056526742239,5.050702855779744,3.279776131511313,2.0810204707747757,1.6547676316502025,2.14627529257651,8.901051192608804,1.8863646247245995,5.9936346654658585,6.898659846353055,14.822866189532416,1.6358252650828047,1.7912586385539253,0.0,9.733852993052583,2.573636192422131,8.638287152840563,3.89014873555447
ก้องฟ้า,4.187315136232835,3.5506953649937443,12.545711998292637,20.4670640066871,12.431959325454292,8.281322929092605,2.5260405918916646,5.724738043351207,6.026363736427713,5.679786895104675,6.97655764758769,11.581768587028535,8.857687198985715,10.647953237936125,2.2449394439798294,8.051707160530889,4.407443050667739,3.9554208367851746,5.577718982338299,10.607236281222379,9.74168168454081,9.733852993052583,0.0,7.772942895967751,2.008478680222196,6.069200502762127
น้ำ,4.572578998320422,8.537670343326193,5.153281336171393,12.981311737366475,4.982464206443889,3.94550864013284,7.050238712789951,3.2757587556692953,2.824670978653643,4.336167815805501,2.5804875839712174,4.301483336278169,1.8656906233481654,3.9669493570799603,6.911638746541011,1.8119439169236455,4.691161645994699,5.6589604095278085,13.030703993462764,3.9558684737312424,2.2579639110319443,2.573636192422131,7.772942895967751,0.0,6.9610988625069465,1.8698053257253446
เจ,2.819829688896011,2.4200690614810854,11.558754029277418,19.869709123360064,11.373792770750452,7.17120737516872,1.203415784779679,4.601526993993925,4.867733967155911,4.206749634032326,5.759344824495273,10.543214409841669,7.996967192665754,9.605770573644008,3.1074236422933357,6.919245680579256,3.0241904812708325,2.462419787170166,6.303836095460928,9.455665309796371,8.856115830045523,8.638287152840563,2.008478680222196,6.9610988625069465,0.0,5.169366288380631
เทพซ่า676767677,2.899113642411896,6.801986219408385,6.78209979767598,14.753231673095652,6.531498260771369,3.9043752800850906,5.306142267678333,2.0690721876960785,1.5536697874355982,3.0741816032733746,2.203554501633031,5.80025859960143,3.1788636041987237,5.176953780376899,5.4190052342828405,2.376151583391312,3.1223802215523047,4.024426469556735,11.253453945395004,5.072638437250902,3.9197862612909296,3.89014873555447,6.069200502762127,1.8698053257253446,5.169366288380631,0.0
