participant_code,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Naenon,3.1065429518792946,5.9763917487437235,2.623952575321373,4.715882606872689,3.1698073020292945,2.9748725957942788,4.664343237060316,3.3994223638662087,1.5204574318900292,3.999945114000129,0.0,3.199003749724424,2.780779503194532,2.3779162574201274,6.269050136855591,2.1259820945287684,2.867821774133466,3.7781762034460815,7.075179083677783,3.5685775293447812,1.8247554145188536,1.527047783856307,4.8767375994193225,2.36529510638707,3.2192640298027406,1.9922819032501955
Offroad,5.573299343882963,8.650802780659424,0.832019666804523,3.0166624596972262,0.9578258699961553,5.51137911911011,7.087653554046551,5.690800135965797,3.2706709011880046,6.546662084114931,3.199003749724424,0.0,5.145564891538082,1.7243769804008975,9.01708125208616,2.7029836801224887,5.052128667996838,6.312454031911448,9.504491830990121,5.7506539155991705,3.974811479659206,2.2602875742907815,7.2436864361338085,5.033655088379397,5.785029142952909,3.124379875712954
Plub,1.1169728808184263,3.770228074041918,4.659683254648622,7.225445074153024,4.950045839247713,1.0182390874974192,2.173073582905998,1.1036157623108733,3.4190107782752692,1.791150543956166,2.780779503194532,5.145564891538082,0.0,3.870424711293737,4.107214843873459,2.677254987558975,0.816161785390293,1.7164339939949091,4.6197037111390165,1.104370898574986,1.2469205577758347,2.953722436455152,3.149709406253756,1.0901775541603942,1.2943102753692606,4.60953284038887
Shimmy,4.2680683768659815,7.319263350472888,1.432864478769282,4.177583825673127,1.6078276766100912,4.234978651209045,5.714001232379972,4.361251565542494,2.571769380227109,5.1412269868081495,2.3779162574201274,1.7243769804008975,3.870424711293737,0.0,7.696600846703744,1.757416849232901,3.699207215613419,5.002253503350905,8.195652128285321,4.3533719685506025,2.7038841175472386,1.3311878636468302,6.020672599098097,3.762625766327049,4.497758664363486,3.116122463616657
Tack,3.4952070021902992,0.5892222844089888,8.545226999109774,10.950002194143126,8.934173320963462,3.5483853600273116,2.429010775117589,3.6290780810849967,6.983353808734703,2.8697974496004126,6.269050136855591,9.01708125208616,4.107214843873459,7.696600846703744,0.0,6.641389705920985,4.310772596321595,2.779858779330727,2.3850549545925928,3.642221780450533,5.177197858841032,6.847131656439939,2.546995264971581,4.104875955633108,3.8432402173394746,7.8816805548140465
Tw,3.2375071562019815,6.268203429508522,2.3225401738647076,5.203615443833627,2.5769431196506987,3.151822717954846,4.559753967854582,3.150115671853167,2.663147928007093,4.159479538547698,2.1259820945287684,2.7029836801224887,2.677254987558975,1.757416849232901,6.641389705920985,0.0,2.5790253880939997,3.9750357728128454,6.9126248969193425,3.2255026123681874,1.6629992350933267,0.9237592932550689,5.12782129528054,2.8197786557354334,3.351451842316232,3.5870607157125955
champion,1.2255660844448533,3.945226194147814,4.557359196097723,7.228558125403839,4.834139534919205,1.1985097932433995,2.264270112887597,1.0755222892448901,3.535492145940914,1.9527692294531958,2.867821774133466,5.052128667996838,0.816161785390293,3.699207215613419,4.310772596321595,2.5790253880939997,0.0,1.7987519837135277,4.680289591867857,0.9691900773862367,1.3008875100908763,2.8851597083798546,3.254333687001056,1.1608649963452664,1.5879417422455866,4.736620686802708
gobgab,0.8779288871159234,2.4040078694576597,5.8573939454141675,8.431261918264138,6.252537773696302,0.9259047356387679,1.3749950005880882,1.2300763991306303,4.6632922839741795,1.3517476347521575,3.7781762034460815,6.312454031911448,1.7164339939949091,5.002253503350905,2.779858779330727,3.9750357728128454,1.7987519837135277,0.0,3.6721623734532782,1.327984116180756,2.56258270099252,4.166174236168272,1.72504555186135,1.5641464568210222,1.974894807733103,5.574427083833574
march,4.25061701119553,2.3281008527070823,9.024993281299016,11.646769082816505,9.352328669022292,4.251055774956158,2.7923264286085834,3.9422279698870715,7.807371690391176,3.722391613318848,7.075179083677783,9.504491830990121,4.6197037111390165,8.195652128285321,2.3850549545925928,6.9126248969193425,4.680289591867857,3.6721623734532782,0.0,3.965103477565253,5.710949735758408,7.32596387158696,3.7902288463108773,4.847969079302061,4.297081865910974,8.870014028926446
name,1.0187646134280255,3.2512616577450264,5.292305946842899,8.004468406552832,5.569035754670337,1.0999756523195618,1.527979869373111,0.662771871507236,4.26897715321038,1.4484274721771029,3.5685775293447812,5.7506539155991705,1.104370898574986,4.3533719685506025,3.642221780450533,3.2255026123681874,0.9691900773862367,1.327984116180756,3.965103477565253,0.0,1.9549620504201572,3.5905436093699126,2.713764835530769,1.5454910185141482,1.5696702031043432,5.449623533115273
sine,1.78640663332553,4.831287898528698,3.467423435731749,6.1003649321751725,3.7881542177493954,1.734321593122556,3.250590927362014,1.9163396443031413,2.587179212875275,2.754698950703471,1.8247554145188536,3.974811479659206,1.2469205577758347,2.7038841175472386,5.177197858841032,1.6629992350933267,1.3008875100908763,2.56258270099252,5.710949735758408,1.9549620504201572,0.0,1.7887494964357338,3.8733245780315375,1.3692410801602688,2.0989400312360873,3.67568931938618
superidol,3.41483260395605,6.486987051151894,1.7802603643942694,4.566673884190413,2.1926898175656877,3.3283948063442375,4.8971225742405275,3.4998174161468567,2.149749983727261,4.397730310095416,1.527047783856307,2.2602875742907815,2.953722436455152,1.3311878636468302,6.847131656439939,0.9237592932550689,2.8851597083798546,4.166174236168272,7.32596387158696,3.5905436093699126,1.7887494964357338,0.0,5.2542302889321375,2.8623784073964913,3.5977188004688845,2.8023207765395917
ก้องฟ้า,2.301763159420972,2.1554430692784825,6.900730403130543,9.414444953543597,7.318662546100621,2.358167308922723,2.3067785107265797,2.7038215171367597,5.832727745366023,2.524967923161188,4.8767375994193225,7.2436864361338085,3.149709406253756,6.020672599098097,2.546995264971581,5.12782129528054,3.254333687001056,1.72504555186135,3.7902288463108773,2.713764835530769,3.8733245780315375,5.2542302889321375,0.0,2.896887447518158,3.3816705225986263,6.475707423942426
น้ำ,0.9985688367763034,3.75949544669651,4.516412095868527,6.984721655735048,4.927927975567046,0.7891505043661887,2.41489326753452,1.3908970378763963,3.2517154437223574,1.9603134418332304,2.36529510638707,5.033655088379397,1.0901775541603942,3.762625766327049,4.104875955633108,2.8197786557354334,1.1608649963452664,1.5641464568210222,4.847969079302061,1.5454910185141482,1.3692410801602688,2.8623784073964913,2.896887447518158,0.0,1.549165938162735,4.169407595833014
เจ,1.687456592930493,3.5537397231509087,5.256731386491214,7.655309918879916,5.5921926885851585,1.490866679362018,1.9762310347535363,1.3678357850829006,3.696994771574063,1.4598375579294336,3.2192640298027406,5.785029142952909,1.2943102753692606,4.497758664363486,3.8432402173394746,3.351451842316232,1.5879417422455866,1.974894807733103,4.297081865910974,1.5696702031043432,2.0989400312360873,3.5977188004688845,3.3816705225986263,1.549165938162735,0.0,4.975803551713944
เทพซ่า676767677,4.930517562978909,7.620917911764803,2.6965251812632904,3.315986075548703,3.1777836339442183,4.815230188711127,6.4834013034391935,5.323757521677285,1.942907758285719,5.756285100312324,1.9922819032501955,3.124379875712954,4.60953284038887,3.116122463616657,7.8816805548140465,3.5870607157125955,4.736620686802708,5.574427083833574,8.870014028926446,5.449623533115273,3.67568931938618,2.8023207765395917,6.475707423942426,4.169407595833014,4.975803551713944,0.0
