participant_code,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Naenon,15.945219986769693,11.890201233955324,17.92351883226673,18.390254924069588,20.818863162959623,18.94735853042302,15.805513483741562,9.632503126863842,14.654018213589296,13.575381328682269,0.0,21.000950946873996,13.225614480668876,23.512403959349385,14.538747219765627,17.8197305211163,13.134621988874637,14.281569141762331,20.363325939784577,11.413379145087651,15.018892266603839,13.415841308812531,16.022408757228945,15.944271425597403,9.801726549559994,17.636435897497417
Offroad,21.750576362561457,21.038209825144694,15.472850820265075,11.194483396965763,6.570576068631178,10.782810488232835,13.74681367083764,20.72309465526882,11.555441765372871,14.585806876662149,21.000950946873996,0.0,15.816276132231685,29.7796013946277,17.936616001213732,8.249435457231193,13.25591212782052,13.737263828148325,21.848907930660996,19.581205674948936,12.687169094392887,11.201881888326533,18.649935285042577,10.691686335605464,22.362621865815388,10.15811904907144
Plub,18.333481520296523,14.140401084023107,17.416608863138446,15.484450470083878,16.16690658641831,15.778863388246052,14.386724605445577,13.772985021398831,12.920516176830569,13.93070548417106,13.225614480668876,15.816276132231685,0.0,26.223739766191013,16.981071150328308,14.599013272303749,12.581037585044363,13.677221938603559,22.053293154132618,15.767666959600723,14.637636356298353,11.994679045415,16.591239705193146,14.551844655093992,16.507375699974066,14.847600030808486
Shimmy,28.860355069466554,29.14843891424203,22.861661411033232,23.152004073168083,29.1914460281565,32.88927585092907,31.13214085750687,24.773800429276978,28.75036669863429,28.76919095621912,23.512403959349385,29.7796013946277,26.223739766191013,0.0,30.85476671500798,30.744683174718766,28.81417889781447,30.200447032993587,35.9246808321468,23.33776388436666,26.696582639078805,24.73143235563572,33.03943436159701,29.80394271331081,28.28444999680336,30.005511584330918
Tack,18.348570799789744,11.625438575972145,21.723904915664708,20.918984320385892,18.63590218350046,10.659887049181622,6.974245857325793,14.5418503576448,10.334239391699578,9.903467546784363,14.538747219765627,17.936616001213732,16.981071150328308,30.85476671500798,0.0,12.098062574242233,8.449543846085755,9.459640839285763,11.790522383741653,16.144569478644627,14.782284837235567,13.893273064288916,7.548124550975019,9.513989467066287,11.81668686195761,12.694092647095573
Tw,19.014561212125017,16.22898340913622,16.939281872472588,14.104226879319759,10.127449959070312,5.829653312409949,9.008632305806701,18.561844699005785,8.094234933532448,10.094950480279444,17.8197305211163,8.249435457231193,14.599013272303749,30.744683174718766,12.098062574242233,0.0,8.951444500724506,9.282843795866386,17.7104615671044,17.663583947305522,11.506295489307231,9.229676653650364,12.97894411144746,5.75112789751437,18.339881444298868,8.475770648852919
champion,16.788951299549083,12.01045812145911,16.452424937719364,16.228793963418948,14.305934669172878,9.192760998005655,6.022853281037955,12.376596524825008,8.06089343940662,7.755154318468611,13.134621988874637,13.25591212782052,12.581037585044363,28.81417889781447,8.449543846085755,8.951444500724506,0.0,7.559541356482616,14.335707289490262,13.674637823411839,11.86663067961149,10.527823274626925,10.752259538751058,6.704443092876233,13.591456587967466,10.613250990268524
gobgab,15.884729032985385,11.350776760260779,18.583795650476674,16.443619034921653,13.698526889476579,7.591655683366189,9.002839662527476,13.156228917944901,9.219717028464697,8.389331363382915,14.281569141762331,13.737263828148325,13.677221938603559,30.200447032993587,9.459640839285763,9.282843795866386,7.559541356482616,0.0,13.867674023271096,14.649849851905678,10.723437760231793,11.06608169899369,10.128853952918101,7.685170287842532,11.829152406092945,7.80355756389675
march,23.315452630699035,16.924599874488347,25.13201597569716,25.479107617737615,23.054542375307108,14.79740016965605,13.389549577905399,18.820940163353256,16.929123210938773,15.977192369595166,20.363325939784577,21.848907930660996,22.053293154132618,35.9246808321468,11.790522383741653,17.7104615671044,14.335707289490262,13.867674023271096,0.0,19.589633489708767,17.991698802179204,20.897770064355466,13.044500339259864,14.146917433169637,15.218833429293205,16.721692534869682
name,17.05765954582352,15.971070636486198,12.036132090282551,16.485119438297698,18.35000735883773,18.73398781402446,16.78914196607718,10.814546942505707,14.787021044341763,14.554147959858527,11.413379145087651,19.581205674948936,15.767666959600723,23.33776388436666,16.144569478644627,17.663583947305522,13.674637823411839,14.649849851905678,19.589633489708767,0.0,11.325924094052375,13.052438801845119,18.29452875585704,14.975830001140544,14.171680123867855,16.587541047645114
sine,16.75740669555341,16.096532007845656,13.209557907071355,12.16973529496212,11.211605905065118,12.783455681235198,13.781797779628016,14.504776537687356,10.925709952987283,11.324449994050202,15.018892266603839,12.687169094392887,14.637636356298353,26.696582639078805,14.782284837235567,11.506295489307231,11.86663067961149,10.723437760231793,17.991698802179204,11.325924094052375,0.0,9.552548232974262,16.05749470623379,10.197294249693911,15.659963083950519,8.900910377871975
superidol,15.295438944531432,15.32934515930018,13.198747097664588,11.183689697326063,11.790104216528631,12.359301499136896,12.499570319210651,14.984392142249332,9.161130495684793,10.444745886689608,13.415841308812531,11.201881888326533,11.994679045415,24.73143235563572,13.893273064288916,9.229676653650364,10.527823274626925,11.06608169899369,20.897770064355466,13.052438801845119,9.552548232974262,0.0,15.467661542068985,10.051500919285095,16.341668133170852,10.989196472306453
ก้องฟ้า,19.08735936021806,9.889892919804716,23.9278134681826,21.42687621831888,18.73747823743352,10.916575308609689,8.791208176255791,15.759780067414665,10.572383072775319,10.983030386546545,16.022408757228945,18.649935285042577,16.591239705193146,33.03943436159701,7.548124550975019,12.97894411144746,10.752259538751058,10.128853952918101,13.044500339259864,18.29452875585704,16.05749470623379,15.467661542068985,0.0,11.72946102631874,13.507027046687112,13.52255238011156
น้ำ,18.436103214075814,14.971847243846236,16.4823453464766,14.893114323122816,11.881401456983173,6.651491618158113,7.478844043189736,16.051484142132743,7.548905429955997,9.34980854694449,15.944271425597403,10.691686335605464,14.551844655093992,29.80394271331081,9.513989467066287,5.75112789751437,6.704443092876233,7.685170287842532,14.146917433169637,14.975830001140544,10.197294249693911,10.051500919285095,11.72946102631874,0.0,15.8663091848123,7.731792581433693
เจ,16.89700938979282,10.172220596966667,22.313015593139145,22.1479399832521,22.181968919762998,17.02951175349603,14.78371268922434,10.316553886776765,15.981578730097354,12.695965239717083,9.801726549559994,22.362621865815388,16.507375699974066,28.28444999680336,11.81668686195761,18.339881444298868,13.591456587967466,11.829152406092945,15.218833429293205,14.171680123867855,15.659963083950519,16.341668133170852,13.507027046687112,15.8663091848123,0.0,16.27102880064971
เทพซ่า676767677,18.75748677157561,15.152248059187624,18.24789541801526,14.601992450358756,9.365275737955857,7.355657115812817,10.10906791544171,16.104437621430698,8.989417740539027,9.693288227146882,17.636435897497417,10.15811904907144,14.847600030808486,30.005511584330918,12.694092647095573,8.475770648852919,10.613250990268524,7.80355756389675,16.721692534869682,16.587541047645114,8.900910377871975,10.989196472306453,13.52255238011156,7.731792581433693,16.27102880064971,0.0
