participant_code,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Bao,0.0,3.6045441464035783,4.7280329743625735,12.041543722467853,3.5427017457927334,1.5704551878418789,2.1765965891097356,1.8923293797486005,3.9403384491094506,6.637440880452655,1.2975633478268203,2.307404043694597,1.370285497957432,1.6377767731333848,5.231835176585397,1.3415943847568261,2.325796653305461,1.9783650796170884,6.406344208365746,7.215198236853286,8.687227385136824,3.6775951163838916,4.200433915472636,1.3951402443983405,4.054190235796475,5.253913129911552
Chokdee`,3.6045441464035783,0.0,8.11518947270462,15.385130003629882,6.969574637615122,2.3504618034039693,2.130418401315937,2.0414499505405117,7.292053871833509,9.677460448244263,4.076399313159839,5.619859394734541,2.517015786572645,2.211616628166392,1.8011598997721214,4.0941165675821845,1.438601670682638,3.7913914846885146,2.965636682977899,10.413266470356133,11.88135674794505,7.161436096062484,0.7362680315404326,4.152798754033893,1.0928166923161045,8.369995209323514
DDDD,4.7280329743625735,8.11518947270462,0.0,7.59878312534839,1.661911370243704,5.856936265305229,6.488032244451012,6.140880745754528,1.7478019682501644,3.4136266077396127,4.263495677364968,2.8425068886831264,5.6620063838183174,5.963984482216967,9.81709235313737,4.235832831991401,6.81347388355631,4.859427948998712,11.028810890359827,3.231785207804466,4.5361240972106485,1.65920371805845,8.661482748363952,4.1292893567973525,8.480191092991285,2.5865375594365867
JJ,12.041543722467853,15.385130003629882,7.59878312534839,0.0,8.752837726088002,13.214741476429404,13.901029716177662,13.391872491133492,8.211675461227783,6.033880861364176,11.42312511049167,10.240855420445031,12.921257281733313,13.23518860528541,16.9941522171425,11.65786027462176,14.150095019393827,12.271981408320261,18.240925352886038,5.048363567973133,3.7595493766108805,8.503957086168088,15.870805038322052,11.257423096374737,15.538819845382438,7.1716216300393025
Ja,3.5427017457927334,6.969574637615122,1.661911370243704,8.752837726088002,0.0,4.679714431140813,5.258735834320091,5.018575784263135,1.3196217368474772,4.16672458887083,3.0994640837489063,1.550883593060611,4.487199820243671,4.8253494301919435,8.66137478445205,3.0480034127198685,5.6185973003440495,3.771690373575787,9.850928755340602,4.2738382872189735,5.709037890780044,0.7077307506737465,7.549074061216405,3.0708193199936265,7.373420105660181,2.991544081054566
Kuga,1.5704551878418789,2.3504618034039693,5.856936265305229,13.214741476429404,4.679714431140813,0.0,1.0390047466674894,0.7324325480937431,5.139432159787567,7.713201433128983,2.043799515684351,3.3126305675050793,0.6050087707983299,0.5989600556034526,4.089600032638637,1.7679909377311516,0.9974349638477377,1.6898680869519893,5.256204829974859,8.321345278126396,9.795049536088214,4.918041472017707,2.9495475836620795,2.10093425882141,2.970254325186527,6.374758914711308
Kurosagi Ichigo,2.1765965891097356,2.130418401315937,6.488032244451012,13.901029716177662,5.258735834320091,1.0390047466674894,0.0,1.3760536246903359,5.7939335550352515,8.516264074619782,2.7246707444725757,3.801030349124986,1.4560775845309015,1.3638202424542065,3.790852495694157,2.3264084307540798,0.9692325435755484,2.046946068177747,4.858416307594184,9.071064592505365,10.559891784472049,5.528819790940331,2.7921129901622908,2.902520426110609,2.973613874456837,7.165442481560751
M,1.8923293797486005,2.0414499505405117,6.140880745754528,13.391872491133492,5.018575784263135,0.7324325480937431,1.3760536246903359,0.0,5.341237932529129,7.753695150536853,2.199039389956513,3.723698312244623,0.7021759241677372,0.5349424020407534,3.7523295533452963,2.2363457025752993,0.9861813224120026,2.064252566043045,4.967674480636551,8.435552159450342,9.912139385587222,5.224506216367608,2.5722978796020683,2.177612131540416,2.49433807671284,6.433518617161845
Mick,3.9403384491094506,7.292053871833509,1.7478019682501644,8.211675461227783,1.3196217368474772,5.139432159787567,5.7939335550352515,5.341237932529129,0.0,3.227957545635795,3.265285799271403,2.4202311935785015,4.8212400926584476,5.170866879712843,8.928237571221631,3.6811980267372855,6.041817771219424,4.419484071480712,10.15153843378361,3.4997245810640396,5.007892298864661,1.1049219989882084,7.8257924286223775,3.243250477861801,7.5364466881555625,2.034896701114329
Micky,6.637440880452655,9.677460448244263,3.4136266077396127,6.033880861364176,4.16672458887083,7.713201433128983,8.516264074619782,7.753695150536853,3.227957545635795,0.0,5.951715692476108,5.416781302471701,7.334278607263121,7.619239290287138,11.186983892323891,6.4510221971833985,8.580841612581082,7.112833173536259,12.444879310218084,1.2770316540455113,2.4666365935791044,3.841996467851959,10.09365876427909,5.671854159047693,9.686305880923527,1.4330848476292508
Naenon,1.2975633478268203,4.076399313159839,4.263495677364968,11.42312511049167,3.0994640837489063,2.043799515684351,2.7246707444725757,2.199039389956513,3.265285799271403,5.951715692476108,0.0,2.0367293016092876,1.676729892759155,2.066920368665685,5.752305513024804,1.3742378171422582,2.8745898407299157,1.9617969732446598,6.956790562893128,6.530329986623562,8.04269464883633,3.271976747486668,4.623388308004321,0.8581928112136944,4.400724208369099,4.629138652852779
Offroad,2.307404043694597,5.619859394734541,2.8425068886831264,10.240855420445031,1.550883593060611,3.3126305675050793,3.801030349124986,3.723698312244623,2.4202311935785015,5.416781302471701,2.0367293016092876,0.0,3.2109351463809768,3.536207247914047,7.342352845259867,1.644811725289244,4.243217469376282,2.3492798951303238,8.501772697978824,5.660629772726031,7.116831167272498,1.9349732233067276,6.229482553068846,2.114053433758232,6.140909077687367,4.1253389363466075
