source_node_id,target_node_id,source_physical_key_id,target_physical_key_id,source_keycode,target_keycode,distance,is_adjacent
Digit4,KeyF,Digit4,KeyF,52,70,2.0,0
Digit4,KeyG,Digit4,KeyG,52,71,2.0,0
Digit4,KeyH,Digit4,KeyH,52,72,2.0,0
Digit4,KeyI,Digit4,KeyI,52,73,4.0,0
Digit4,KeyJ,Digit4,KeyJ,52,74,3.0,0
Digit4,KeyK,Digit4,KeyK,52,75,4.0,0
Digit4,KeyL,Digit4,KeyL,52,76,5.0,0
Digit4,KeyM,Digit4,KeyM,52,77,3.0,0
Digit4,KeyN,Digit4,KeyN,52,78,3.0,0
Digit4,KeyO,Digit4,KeyO,52,79,5.0,0
Digit4,KeyP,Digit4,KeyP,52,80,6.0,0
Digit4,KeyQ,Digit4,KeyQ,52,81,3.0,0
Digit4,KeyR,Digit4,KeyR,52,82,1.0,1
Digit4,KeyS,Digit4,KeyS,52,83,2.0,0
Digit4,KeyT,Digit4,KeyT,52,84,1.0,1
Digit4,KeyU,Digit4,KeyU,52,85,3.0,0
Digit4,KeyV,Digit4,KeyV,52,86,3.0,0
Digit4,KeyW,Digit4,KeyW,52,87,2.0,0
Digit4,KeyX,Digit4,KeyX,52,88,3.0,0
Digit4,KeyY,Digit4,KeyY,52,89,2.0,0
Digit4,KeyZ,Digit4,KeyZ,52,90,3.0,0
Digit4,Minus,Digit4,Minus,52,189,7.0,0
Digit4,Period,Digit4,Period,52,190,5.0,0
Digit4,Quote,Digit4,Quote,52,222,7.0,0
Digit4,Semicolon,Digit4,Semicolon,52,186,6.0,0
Digit4,Slash,Digit4,Slash,52,191,6.0,0
Digit4,Space,Digit4,Space,52,32,,0
Digit5,Backquote,Digit5,Backquote,53,192,5.0,0
Digit5,Backslash,Digit5,Backslash,53,220,8.0,0
Digit5,BracketLeft,Digit5,BracketLeft,53,219,6.0,0
Digit5,BracketRight,Digit5,BracketRight,53,221,7.0,0
Digit5,Comma,Digit5,Comma,53,188,3.0,0
Digit5,Digit0,Digit5,Digit0,53,48,5.0,0
Digit5,Digit1,Digit5,Digit1,53,49,4.0,0
Digit5,Digit2,Digit5,Digit2,53,50,3.0,0
Digit5,Digit3,Digit5,Digit3,53,51,2.0,0
Digit5,Digit4,Digit5,Digit4,53,52,1.0,1
Digit5,Digit5,Digit5,Digit5,53,53,0.0,0
Digit5,Digit6,Digit5,Digit6,53,54,1.0,1
Digit5,Digit7,Digit5,Digit7,53,55,2.0,0
Digit5,Digit8,Digit5,Digit8,53,56,3.0,0
Digit5,Digit9,Digit5,Digit9,53,57,4.0,0
Digit5,Equal,Digit5,Equal,53,187,7.0,0
Digit5,KeyA,Digit5,KeyA,53,65,4.0,0
Digit5,KeyB,Digit5,KeyB,53,66,3.0,0
Digit5,KeyC,Digit5,KeyC,53,67,3.0,0
Digit5,KeyD,Digit5,KeyD,53,68,2.0,0
Digit5,KeyE,Digit5,KeyE,53,69,2.0,0
Digit5,KeyF,Digit5,KeyF,53,70,2.0,0
Digit5,KeyG,Digit5,KeyG,53,71,2.0,0
Digit5,KeyH,Digit5,KeyH,53,72,2.0,0
Digit5,KeyI,Digit5,KeyI,53,73,3.0,0
Digit5,KeyJ,Digit5,KeyJ,53,74,2.0,0
Digit5,KeyK,Digit5,KeyK,53,75,3.0,0
Digit5,KeyL,Digit5,KeyL,53,76,4.0,0
Digit5,KeyM,Digit5,KeyM,53,77,3.0,0
Digit5,KeyN,Digit5,KeyN,53,78,3.0,0
Digit5,KeyO,Digit5,KeyO,53,79,4.0,0
Digit5,KeyP,Digit5,KeyP,53,80,5.0,0
Digit5,KeyQ,Digit5,KeyQ,53,81,4.0,0
Digit5,KeyR,Digit5,KeyR,53,82,1.0,1
Digit5,KeyS,Digit5,KeyS,53,83,3.0,0
Digit5,KeyT,Digit5,KeyT,53,84,1.0,1
Digit5,KeyU,Digit5,KeyU,53,85,2.0,0
Digit5,KeyV,Digit5,KeyV,53,86,3.0,0
Digit5,KeyW,Digit5,KeyW,53,87,3.0,0
Digit5,KeyX,Digit5,KeyX,53,88,3.0,0
Digit5,KeyY,Digit5,KeyY,53,89,1.0,1
Digit5,KeyZ,Digit5,KeyZ,53,90,4.0,0
Digit5,Minus,Digit5,Minus,53,189,6.0,0
Digit5,Period,Digit5,Period,53,190,4.0,0
Digit5,Quote,Digit5,Quote,53,222,6.0,0
Digit5,Semicolon,Digit5,Semicolon,53,186,5.0,0
Digit5,Slash,Digit5,Slash,53,191,5.0,0
Digit5,Space,Digit5,Space,53,32,,0
Digit6,Backquote,Digit6,Backquote,54,192,6.0,0
Digit6,Backslash,Digit6,Backslash,54,220,7.0,0
Digit6,BracketLeft,Digit6,BracketLeft,54,219,5.0,0
Digit6,BracketRight,Digit6,BracketRight,54,221,6.0,0
Digit6,Comma,Digit6,Comma,54,188,3.0,0
Digit6,Digit0,Digit6,Digit0,54,48,4.0,0
Digit6,Digit1,Digit6,Digit1,54,49,5.0,0
Digit6,Digit2,Digit6,Digit2,54,50,4.0,0
Digit6,Digit3,Digit6,Digit3,54,51,3.0,0
Digit6,Digit4,Digit6,Digit4,54,52,2.0,0
Digit6,Digit5,Digit6,Digit5,54,53,1.0,1
Digit6,Digit6,Digit6,Digit6,54,54,0.0,0
Digit6,Digit7,Digit6,Digit7,54,55,1.0,1
Digit6,Digit8,Digit6,Digit8,54,56,2.0,0
Digit6,Digit9,Digit6,Digit9,54,57,3.0,0
Digit6,Equal,Digit6,Equal,54,187,6.0,0
Digit6,KeyA,Digit6,KeyA,54,65,5.0,0
Digit6,KeyB,Digit6,KeyB,54,66,3.0,0
Digit6,KeyC,Digit6,KeyC,54,67,3.0,0
Digit6,KeyD,Digit6,KeyD,54,68,3.0,0
Digit6,KeyE,Digit6,KeyE,54,69,3.0,0
Digit6,KeyF,Digit6,KeyF,54,70,2.0,0
Digit6,KeyG,Digit6,KeyG,54,71,2.0,0
Digit6,KeyH,Digit6,KeyH,54,72,2.0,0
Digit6,KeyI,Digit6,KeyI,54,73,2.0,0
Digit6,KeyJ,Digit6,KeyJ,54,74,2.0,0
Digit6,KeyK,Digit6,KeyK,54,75,2.0,0
Digit6,KeyL,Digit6,KeyL,54,76,3.0,0
Digit6,KeyM,Digit6,KeyM,54,77,3.0,0
Digit6,KeyN,Digit6,KeyN,54,78,3.0,0
Digit6,KeyO,Digit6,KeyO,54,79,3.0,0
Digit6,KeyP,Digit6,KeyP,54,80,4.0,0
Digit6,KeyQ,Digit6,KeyQ,54,81,5.0,0
Digit6,KeyR,Digit6,KeyR,54,82,2.0,0
Digit6,KeyS,Digit6,KeyS,54,83,4.0,0
Digit6,KeyT,Digit6,KeyT,54,84,1.0,1
Digit6,KeyU,Digit6,KeyU,54,85,1.0,1
Digit6,KeyV,Digit6,KeyV,54,86,3.0,0
Digit6,KeyW,Digit6,KeyW,54,87,4.0,0
Digit6,KeyX,Digit6,KeyX,54,88,4.0,0
Digit6,KeyY,Digit6,KeyY,54,89,1.0,1
Digit6,KeyZ,Digit6,KeyZ,54,90,5.0,0
Digit6,Minus,Digit6,Minus,54,189,5.0,0
Digit6,Period,Digit6,Period,54,190,3.0,0
Digit6,Quote,Digit6,Quote,54,222,5.0,0
Digit6,Semicolon,Digit6,Semicolon,54,186,4.0,0
Digit6,Slash,Digit6,Slash,54,191,4.0,0
Digit6,Space,Digit6,Space,54,32,,0
Digit7,Backquote,Digit7,Backquote,55,192,7.0,0
Digit7,Backslash,Digit7,Backslash,55,220,6.0,0
Digit7,BracketLeft,Digit7,BracketLeft,55,219,4.0,0
Digit7,BracketRight,Digit7,BracketRight,55,221,5.0,0
Digit7,Comma,Digit7,Comma,55,188,3.0,0
Digit7,Digit0,Digit7,Digit0,55,48,3.0,0
Digit7,Digit1,Digit7,Digit1,55,49,6.0,0
Digit7,Digit2,Digit7,Digit2,55,50,5.0,0
Digit7,Digit3,Digit7,Digit3,55,51,4.0,0
Digit7,Digit4,Digit7,Digit4,55,52,3.0,0
Digit7,Digit5,Digit7,Digit5,55,53,2.0,0
Digit7,Digit6,Digit7,Digit6,55,54,1.0,1
Digit7,Digit7,Digit7,Digit7,55,55,0.0,0
Digit7,Digit8,Digit7,Digit8,55,56,1.0,1
Digit7,Digit9,Digit7,Digit9,55,57,2.0,0
Digit7,Equal,Digit7,Equal,55,187,5.0,0
Digit7,KeyA,Digit7,KeyA,55,65,6.0,0
Digit7,KeyB,Digit7,KeyB,55,66,3.0,0
Digit7,KeyC,Digit7,KeyC,55,67,4.0,0
Digit7,KeyD,Digit7,KeyD,55,68,4.0,0
Digit7,KeyE,Digit7,KeyE,55,69,4.0,0
Digit7,KeyF,Digit7,KeyF,55,70,3.0,0
Digit7,KeyG,Digit7,KeyG,55,71,2.0,0
Digit7,KeyH,Digit7,KeyH,55,72,2.0,0
Digit7,KeyI,Digit7,KeyI,55,73,1.0,1
Digit7,KeyJ,Digit7,KeyJ,55,74,2.0,0
Digit7,KeyK,Digit7,KeyK,55,75,2.0,0
Digit7,KeyL,Digit7,KeyL,55,76,2.0,0
Digit7,KeyM,Digit7,KeyM,55,77,3.0,0
Digit7,KeyN,Digit7,KeyN,55,78,3.0,0
Digit7,KeyO,Digit7,KeyO,55,79,2.0,0
Digit7,KeyP,Digit7,KeyP,55,80,3.0,0
Digit7,KeyQ,Digit7,KeyQ,55,81,6.0,0
Digit7,KeyR,Digit7,KeyR,55,82,3.0,0
Digit7,KeyS,Digit7,KeyS,55,83,5.0,0
Digit7,KeyT,Digit7,KeyT,55,84,2.0,0
Digit7,KeyU,Digit7,KeyU,55,85,1.0,1
Digit7,KeyV,Digit7,KeyV,55,86,3.0,0
Digit7,KeyW,Digit7,KeyW,55,87,5.0,0
Digit7,KeyX,Digit7,KeyX,55,88,5.0,0
Digit7,KeyY,Digit7,KeyY,55,89,1.0,1
Digit7,KeyZ,Digit7,KeyZ,55,90,6.0,0
Digit7,Minus,Digit7,Minus,55,189,4.0,0
Digit7,Period,Digit7,Period,55,190,3.0,0
Digit7,Quote,Digit7,Quote,55,222,4.0,0
Digit7,Semicolon,Digit7,Semicolon,55,186,3.0,0
Digit7,Slash,Digit7,Slash,55,191,3.0,0
Digit7,Space,Digit7,Space,55,32,,0
Digit8,Backquote,Digit8,Backquote,56,192,8.0,0
Digit8,Backslash,Digit8,Backslash,56,220,5.0,0
Digit8,BracketLeft,Digit8,BracketLeft,56,219,3.0,0
Digit8,BracketRight,Digit8,BracketRight,56,221,4.0,0
Digit8,Comma,Digit8,Comma,56,188,3.0,0
Digit8,Digit0,Digit8,Digit0,56,48,2.0,0
Digit8,Digit1,Digit8,Digit1,56,49,7.0,0
Digit8,Digit2,Digit8,Digit2,56,50,6.0,0
Digit8,Digit3,Digit8,Digit3,56,51,5.0,0
Digit8,Digit4,Digit8,Digit4,56,52,4.0,0
Digit8,Digit5,Digit8,Digit5,56,53,3.0,0
Digit8,Digit6,Digit8,Digit6,56,54,2.0,0
Digit8,Digit7,Digit8,Digit7,56,55,1.0,1
Digit8,Digit8,Digit8,Digit8,56,56,0.0,0
Digit8,Digit9,Digit8,Digit9,56,57,1.0,1
Digit8,Equal,Digit8,Equal,56,187,4.0,0
Digit8,KeyA,Digit8,KeyA,56,65,7.0,0
Digit8,KeyB,Digit8,KeyB,56,66,3.0,0
Digit8,KeyC,Digit8,KeyC,56,67,5.0,0
Digit8,KeyD,Digit8,KeyD,56,68,5.0,0
Digit8,KeyE,Digit8,KeyE,56,69,5.0,0
Digit8,KeyF,Digit8,KeyF,56,70,4.0,0
Digit8,KeyG,Digit8,KeyG,56,71,3.0,0
Digit8,KeyH,Digit8,KeyH,56,72,2.0,0
Digit8,KeyI,Digit8,KeyI,56,73,1.0,1
Digit8,KeyJ,Digit8,KeyJ,56,74,2.0,0
Digit8,KeyK,Digit8,KeyK,56,75,2.0,0
Digit8,KeyL,Digit8,KeyL,56,76,2.0,0
Digit8,KeyM,Digit8,KeyM,56,77,3.0,0
Digit8,KeyN,Digit8,KeyN,56,78,3.0,0
Digit8,KeyO,Digit8,KeyO,56,79,1.0,1
Digit8,KeyP,Digit8,KeyP,56,80,2.0,0
Digit8,KeyQ,Digit8,KeyQ,56,81,7.0,0
Digit8,KeyR,Digit8,KeyR,56,82,4.0,0
Digit8,KeyS,Digit8,KeyS,56,83,6.0,0
Digit8,KeyT,Digit8,KeyT,56,84,3.0,0
Digit8,KeyU,Digit8,KeyU,56,85,1.0,1
Digit8,KeyV,Digit8,KeyV,56,86,4.0,0
Digit8,KeyW,Digit8,KeyW,56,87,6.0,0
Digit8,KeyX,Digit8,KeyX,56,88,6.0,0
Digit8,KeyY,Digit8,KeyY,56,89,2.0,0
Digit8,KeyZ,Digit8,KeyZ,56,90,7.0,0
Digit8,Minus,Digit8,Minus,56,189,3.0,0
Digit8,Period,Digit8,Period,56,190,3.0,0
Digit8,Quote,Digit8,Quote,56,222,3.0,0
Digit8,Semicolon,Digit8,Semicolon,56,186,2.0,0
Digit8,Slash,Digit8,Slash,56,191,3.0,0
Digit8,Space,Digit8,Space,56,32,,0
Digit9,Backquote,Digit9,Backquote,57,192,9.0,0
Digit9,Backslash,Digit9,Backslash,57,220,4.0,0
Digit9,BracketLeft,Digit9,BracketLeft,57,219,2.0,0
Digit9,BracketRight,Digit9,BracketRight,57,221,3.0,0
Digit9,Comma,Digit9,Comma,57,188,3.0,0
Digit9,Digit0,Digit9,Digit0,57,48,1.0,1
Digit9,Digit1,Digit9,Digit1,57,49,8.0,0
Digit9,Digit2,Digit9,Digit2,57,50,7.0,0
Digit9,Digit3,Digit9,Digit3,57,51,6.0,0
Digit9,Digit4,Digit9,Digit4,57,52,5.0,0
Digit9,Digit5,Digit9,Digit5,57,53,4.0,0
Digit9,Digit6,Digit9,Digit6,57,54,3.0,0
Digit9,Digit7,Digit9,Digit7,57,55,2.0,0
Digit9,Digit8,Digit9,Digit8,57,56,1.0,1
Digit9,Digit9,Digit9,Digit9,57,57,0.0,0
Digit9,Equal,Digit9,Equal,57,187,3.0,0
Digit9,KeyA,Digit9,KeyA,57,65,8.0,0
Digit9,KeyB,Digit9,KeyB,57,66,4.0,0
Digit9,KeyC,Digit9,KeyC,57,67,6.0,0
Digit9,KeyD,Digit9,KeyD,57,68,6.0,0
Digit9,KeyE,Digit9,KeyE,57,69,6.0,0
Digit9,KeyF,Digit9,KeyF,57,70,5.0,0
Digit9,KeyG,Digit9,KeyG,57,71,4.0,0
Digit9,KeyH,Digit9,KeyH,57,72,3.0,0
Digit9,KeyI,Digit9,KeyI,57,73,1.0,1
Digit9,KeyJ,Digit9,KeyJ,57,74,2.0,0
Digit9,KeyK,Digit9,KeyK,57,75,2.0,0
Digit9,KeyL,Digit9,KeyL,57,76,2.0,0
Digit9,KeyM,Digit9,KeyM,57,77,3.0,0
Digit9,KeyN,Digit9,KeyN,57,78,3.0,0
Digit9,KeyO,Digit9,KeyO,57,79,1.0,1
Digit9,KeyP,Digit9,KeyP,57,80,1.0,1
Digit9,KeyQ,Digit9,KeyQ,57,81,8.0,0
Digit9,KeyR,Digit9,KeyR,57,82,5.0,0
Digit9,KeyS,Digit9,KeyS,57,83,7.0,0
Digit9,KeyT,Digit9,KeyT,57,84,4.0,0
Digit9,KeyU,Digit9,KeyU,57,85,2.0,0
Digit9,KeyV,Digit9,KeyV,57,86,5.0,0
Digit9,KeyW,Digit9,KeyW,57,87,7.0,0
Digit9,KeyX,Digit9,KeyX,57,88,7.0,0
Digit9,KeyY,Digit9,KeyY,57,89,3.0,0
Digit9,KeyZ,Digit9,KeyZ,57,90,8.0,0
Digit9,Minus,Digit9,Minus,57,189,2.0,0
Digit9,Period,Digit9,Period,57,190,3.0,0
Digit9,Quote,Digit9,Quote,57,222,2.0,0
Digit9,Semicolon,Digit9,Semicolon,57,186,2.0,0
Digit9,Slash,Digit9,Slash,57,191,3.0,0
Digit9,Space,Digit9,Space,57,32,,0
Equal,Backquote,Equal,Backquote,187,192,12.0,0
Equal,Backslash,Equal,Backslash,187,220,1.0,1
Equal,BracketLeft,Equal,BracketLeft,187,219,1.0,1
Equal,BracketRight,Equal,BracketRight,187,221,1.0,1
Equal,Comma,Equal,Comma,187,188,4.0,0
Equal,Digit0,Equal,Digit0,187,48,2.0,0
Equal,Digit1,Equal,Digit1,187,49,11.0,0
Equal,Digit2,Equal,Digit2,187,50,10.0,0
Equal,Digit3,Equal,Digit3,187,51,9.0,0
Equal,Digit4,Equal,Digit4,187,52,8.0,0
Equal,Digit5,Equal,Digit5,187,53,7.0,0
Equal,Digit6,Equal,Digit6,187,54,6.0,0
Equal,Digit7,Equal,Digit7,187,55,5.0,0
Equal,Digit8,Equal,Digit8,187,56,4.0,0
Equal,Digit9,Equal,Digit9,187,57,3.0,0
Equal,Equal,Equal,Equal,187,187,0.0,0
Equal,KeyA,Equal,KeyA,187,65,11.0,0
Equal,KeyB,Equal,KeyB,187,66,7.0,0
Equal,KeyC,Equal,KeyC,187,67,9.0,0
Equal,KeyD,Equal,KeyD,187,68,9.0,0
Equal,KeyE,Equal,KeyE,187,69,9.0,0
Equal,KeyF,Equal,KeyF,187,70,8.0,0
Equal,KeyG,Equal,KeyG,187,71,7.0,0
Equal,KeyH,Equal,KeyH,187,72,6.0,0
Equal,KeyI,Equal,KeyI,187,73,4.0,0
Equal,KeyJ,Equal,KeyJ,187,74,5.0,0
Equal,KeyK,Equal,KeyK,187,75,4.0,0
Equal,KeyL,Equal,KeyL,187,76,3.0,0
Equal,KeyM,Equal,KeyM,187,77,5.0,0
Equal,KeyN,Equal,KeyN,187,78,6.0,0
Equal,KeyO,Equal,KeyO,187,79,3.0,0
Equal,KeyP,Equal,KeyP,187,80,2.0,0
Equal,KeyQ,Equal,KeyQ,187,81,11.0,0
Equal,KeyR,Equal,KeyR,187,82,8.0,0
Equal,KeyS,Equal,KeyS,187,83,10.0,0
Equal,KeyT,Equal,KeyT,187,84,7.0,0
Equal,KeyU,Equal,KeyU,187,85,5.0,0
Equal,KeyV,Equal,KeyV,187,86,8.0,0
Equal,KeyW,Equal,KeyW,187,87,10.0,0
Equal,KeyX,Equal,KeyX,187,88,10.0,0
Equal,KeyY,Equal,KeyY,187,89,6.0,0
Equal,KeyZ,Equal,KeyZ,187,90,11.0,0
Equal,Minus,Equal,Minus,187,189,1.0,1
Equal,Period,Equal,Period,187,190,3.0,0
Equal,Quote,Equal,Quote,187,222,2.0,0
Equal,Semicolon,Equal,Semicolon,187,186,2.0,0
Equal,Slash,Equal,Slash,187,191,3.0,0
Equal,Space,Equal,Space,187,32,,0
KeyA,Backquote,KeyA,Backquote,65,192,2.0,0
KeyA,Backslash,KeyA,Backslash,65,220,12.0,0
KeyA,BracketLeft,KeyA,BracketLeft,65,219,10.0,0
KeyA,BracketRight,KeyA,BracketRight,65,221,11.0,0
KeyA,Comma,KeyA,Comma,65,188,7.0,0
KeyA,Digit0,KeyA,Digit0,65,48,9.0,0
KeyA,Digit1,KeyA,Digit1,65,49,2.0,0
KeyA,Digit2,KeyA,Digit2,65,50,2.0,0
KeyA,Digit3,KeyA,Digit3,65,51,2.0,0
KeyA,Digit4,KeyA,Digit4,65,52,3.0,0
KeyA,Digit5,KeyA,Digit5,65,53,4.0,0
KeyA,Digit6,KeyA,Digit6,65,54,5.0,0
KeyA,Digit7,KeyA,Digit7,65,55,6.0,0
KeyA,Digit8,KeyA,Digit8,65,56,7.0,0
KeyA,Digit9,KeyA,Digit9,65,57,8.0,0
KeyA,Equal,KeyA,Equal,65,187,11.0,0
KeyA,KeyA,KeyA,KeyA,65,65,0.0,0
KeyA,KeyB,KeyA,KeyB,65,66,4.0,0
KeyA,KeyC,KeyA,KeyC,65,67,2.0,0
KeyA,KeyD,KeyA,KeyD,65,68,2.0,0
KeyA,KeyE,KeyA,KeyE,65,69,2.0,0
KeyA,KeyF,KeyA,KeyF,65,70,3.0,0
KeyA,KeyG,KeyA,KeyG,65,71,4.0,0
KeyA,KeyH,KeyA,KeyH,65,72,5.0,0
KeyA,KeyI,KeyA,KeyI,65,73,7.0,0
KeyA,KeyJ,KeyA,KeyJ,65,74,6.0,0
KeyA,KeyK,KeyA,KeyK,65,75,7.0,0
KeyA,KeyL,KeyA,KeyL,65,76,8.0,0
KeyA,KeyM,KeyA,KeyM,65,77,6.0,0
KeyA,KeyN,KeyA,KeyN,65,78,5.0,0
KeyA,KeyO,KeyA,KeyO,65,79,8.0,0
KeyA,KeyP,KeyA,KeyP,65,80,9.0,0
KeyA,KeyQ,KeyA,KeyQ,65,81,1.0,1
KeyA,KeyR,KeyA,KeyR,65,82,3.0,0
KeyA,KeyS,KeyA,KeyS,65,83,1.0,1
KeyA,KeyT,KeyA,KeyT,65,84,4.0,0
KeyA,KeyU,KeyA,KeyU,65,85,6.0,0
KeyA,KeyV,KeyA,KeyV,65,86,3.0,0
KeyA,KeyW,KeyA,KeyW,65,87,1.0,1
KeyA,KeyX,KeyA,KeyX,65,88,1.0,1
KeyA,KeyY,KeyA,KeyY,65,89,5.0,0
KeyA,KeyZ,KeyA,KeyZ,65,90,1.0,1
KeyA,Minus,KeyA,Minus,65,189,10.0,0
KeyA,Period,KeyA,Period,65,190,8.0,0
KeyA,Quote,KeyA,Quote,65,222,10.0,0
KeyA,Semicolon,KeyA,Semicolon,65,186,9.0,0
KeyA,Slash,KeyA,Slash,65,191,9.0,0
KeyA,Space,KeyA,Space,65,32,,0
KeyB,Backquote,KeyB,Backquote,66,192,5.0,0
KeyB,Backslash,KeyB,Backslash,66,220,8.0,0
KeyB,BracketLeft,KeyB,BracketLeft,66,219,6.0,0
KeyB,BracketRight,KeyB,BracketRight,66,221,7.0,0
KeyB,Comma,KeyB,Comma,66,188,3.0,0
KeyB,Digit0,KeyB,Digit0,66,48,5.0,0
KeyB,Digit1,KeyB,Digit1,66,49,4.0,0
KeyB,Digit2,KeyB,Digit2,66,50,3.0,0
KeyB,Digit3,KeyB,Digit3,66,51,3.0,0
KeyB,Digit4,KeyB,Digit4,66,52,3.0,0
KeyB,Digit5,KeyB,Digit5,66,53,3.0,0
KeyB,Digit6,KeyB,Digit6,66,54,3.0,0
KeyB,Digit7,KeyB,Digit7,66,55,3.0,0
KeyB,Digit8,KeyB,Digit8,66,56,3.0,0
KeyB,Digit9,KeyB,Digit9,66,57,4.0,0
KeyB,Equal,KeyB,Equal,66,187,7.0,0
KeyB,KeyA,KeyB,KeyA,66,65,4.0,0
KeyB,KeyB,KeyB,KeyB,66,66,0.0,0
KeyB,KeyC,KeyB,KeyC,66,67,2.0,0
KeyB,KeyD,KeyB,KeyD,66,68,2.0,0
KeyB,KeyE,KeyB,KeyE,66,69,2.0,0
KeyB,KeyF,KeyB,KeyF,66,70,1.0,1
KeyB,KeyG,KeyB,KeyG,66,71,1.0,1
KeyB,KeyH,KeyB,KeyH,66,72,1.0,1
KeyB,KeyI,KeyB,KeyI,66,73,3.0,0
KeyB,KeyJ,KeyB,KeyJ,66,74,2.0,0
KeyB,KeyK,KeyB,KeyK,66,75,3.0,0
KeyB,KeyL,KeyB,KeyL,66,76,4.0,0
KeyB,KeyM,KeyB,KeyM,66,77,2.0,0
KeyB,KeyN,KeyB,KeyN,66,78,1.0,1
KeyB,KeyO,KeyB,KeyO,66,79,4.0,0
KeyB,KeyP,KeyB,KeyP,66,80,5.0,0
KeyB,KeyQ,KeyB,KeyQ,66,81,4.0,0
KeyB,KeyR,KeyB,KeyR,66,82,2.0,0
KeyB,KeyS,KeyB,KeyS,66,83,3.0,0
KeyB,KeyT,KeyB,KeyT,66,84,2.0,0
KeyB,KeyU,KeyB,KeyU,66,85,2.0,0
KeyB,KeyV,KeyB,KeyV,66,86,1.0,1
KeyB,KeyW,KeyB,KeyW,66,87,3.0,0
KeyB,KeyX,KeyB,KeyX,66,88,3.0,0
KeyB,KeyY,KeyB,KeyY,66,89,2.0,0
KeyB,KeyZ,KeyB,KeyZ,66,90,4.0,0
KeyB,Minus,KeyB,Minus,66,189,6.0,0
KeyB,Period,KeyB,Period,66,190,4.0,0
KeyB,Quote,KeyB,Quote,66,222,6.0,0
KeyB,Semicolon,KeyB,Semicolon,66,186,5.0,0
KeyB,Slash,KeyB,Slash,66,191,5.0,0
KeyB,Space,KeyB,Space,66,32,,0
KeyC,Backquote,KeyC,Backquote,67,192,3.0,0
KeyC,Backslash,KeyC,Backslash,67,220,10.0,0
KeyC,BracketLeft,KeyC,BracketLeft,67,219,8.0,0
KeyC,BracketRight,KeyC,BracketRight,67,221,9.0,0
KeyC,Comma,KeyC,Comma,67,188,5.0,0
KeyC,Digit0,KeyC,Digit0,67,48,7.0,0
KeyC,Digit1,KeyC,Digit1,67,49,3.0,0
KeyC,Digit2,KeyC,Digit2,67,50,3.0,0
KeyC,Digit3,KeyC,Digit3,67,51,3.0,0
KeyC,Digit4,KeyC,Digit4,67,52,3.0,0
KeyC,Digit5,KeyC,Digit5,67,53,3.0,0
KeyC,Digit6,KeyC,Digit6,67,54,3.0,0
KeyC,Digit7,KeyC,Digit7,67,55,4.0,0
KeyC,Digit8,KeyC,Digit8,67,56,5.0,0
KeyC,Digit9,KeyC,Digit9,67,57,6.0,0
KeyC,Equal,KeyC,Equal,67,187,9.0,0
KeyC,KeyA,KeyC,KeyA,67,65,2.0,0
KeyC,KeyB,KeyC,KeyB,67,66,2.0,0
KeyC,KeyC,KeyC,KeyC,67,67,0.0,0
KeyC,KeyD,KeyC,KeyD,67,68,1.0,1
KeyC,KeyE,KeyC,KeyE,67,69,2.0,0
KeyC,KeyF,KeyC,KeyF,67,70,1.0,1
KeyC,KeyG,KeyC,KeyG,67,71,2.0,0
KeyC,KeyH,KeyC,KeyH,67,72,3.0,0
KeyC,KeyI,KeyC,KeyI,67,73,5.0,0
KeyC,KeyJ,KeyC,KeyJ,67,74,4.0,0
KeyC,KeyK,KeyC,KeyK,67,75,5.0,0
KeyC,KeyL,KeyC,KeyL,67,76,6.0,0
KeyC,KeyM,KeyC,KeyM,67,77,4.0,0
KeyC,KeyN,KeyC,KeyN,67,78,3.0,0
KeyC,KeyO,KeyC,KeyO,67,79,6.0,0
KeyC,KeyP,KeyC,KeyP,67,80,7.0,0
KeyC,KeyQ,KeyC,KeyQ,67,81,2.0,0
KeyC,KeyR,KeyC,KeyR,67,82,2.0,0
KeyC,KeyS,KeyC,KeyS,67,83,1.0,1
KeyC,KeyT,KeyC,KeyT,67,84,2.0,0
KeyC,KeyU,KeyC,KeyU,67,85,4.0,0
KeyC,KeyV,KeyC,KeyV,67,86,1.0,1
KeyC,KeyW,KeyC,KeyW,67,87,2.0,0
KeyC,KeyX,KeyC,KeyX,67,88,1.0,1
KeyC,KeyY,KeyC,KeyY,67,89,3.0,0
KeyC,KeyZ,KeyC,KeyZ,67,90,2.0,0
KeyC,Minus,KeyC,Minus,67,189,8.0,0
KeyC,Period,KeyC,Period,67,190,6.0,0
KeyC,Quote,KeyC,Quote,67,222,8.0,0
KeyC,Semicolon,KeyC,Semicolon,67,186,7.0,0
KeyC,Slash,KeyC,Slash,67,191,7.0,0
KeyC,Space,KeyC,Space,67,32,,0
KeyD,Backquote,KeyD,Backquote,68,192,3.0,0
KeyD,Backslash,KeyD,Backslash,68,220,10.0,0
KeyD,BracketLeft,KeyD,BracketLeft,68,219,8.0,0
KeyD,BracketRight,KeyD,BracketRight,68,221,9.0,0
KeyD,Comma,KeyD,Comma,68,188,5.0,0
KeyD,Digit0,KeyD,Digit0,68,48,7.0,0
KeyD,Digit1,KeyD,Digit1,68,49,2.0,0
KeyD,Digit2,KeyD,Digit2,68,50,2.0,0
KeyD,Digit3,KeyD,Digit3,68,51,2.0,0
KeyD,Digit4,KeyD,Digit4,68,52,2.0,0
KeyD,Digit5,KeyD,Digit5,68,53,2.0,0
